Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
100,0.8922289042245775,0.0,0.5925183966755867,0.98849577,0.82103693,0.8402796,0.8155682,0.6070653,0.32621107,0.18941472,0.4316403,0.4477862,0.51238024,0.845302
200,0.8861958733419093,0.5925183966755867,0.599879540503025,0.98973167,0.84752643,0.8416278,0.81547713,0.5990343,0.40706888,0.2245616,0.45569527,0.38117445,0.5336757,0.80658114
300,0.8900437325727745,0.599879540503025,0.595132477581501,0.9897727,0.84353906,0.8469205,0.82252276,0.5850855,0.35697037,0.17034227,0.48268116,0.39273658,0.5508179,0.8104663
400,0.8856749534606934,0.599879540503025,0.6011087745428085,0.989154,0.8414894,0.8372428,0.8181087,0.59576386,0.39121884,0.24506952,0.4825835,0.37240392,0.53419703,0.81147254
500,0.8752207699276152,0.6011087745428085,0.5804824009537697,0.9871075,0.8235444,0.81155366,0.82052875,0.58823854,0.33675438,0.10331218,0.44265252,0.36904362,0.57137597,0.8184491
600,0.8995736997301985,0.6011087745428085,0.581295482814312,0.9893092,0.839291,0.84080803,0.8198363,0.60506886,0.36737216,0.14033842,0.42469358,0.296349,0.56385267,0.7970904
700,0.8863086768838225,0.6011087745428085,0.5832041874527931,0.9875757,0.83546275,0.80368906,0.8196099,0.58634603,0.35689956,0.1942852,0.4500427,0.30077472,0.5448327,0.82137173
800,0.791353166103363,0.6011087745428085,0.5981333702802658,0.988781,0.84477013,0.819584,0.81133044,0.60917044,0.39629036,0.15606633,0.47475043,0.4107105,0.56794345,0.80161685
900,0.9126355648040771,0.6011087745428085,0.6069740056991577,0.98770064,0.8362228,0.80637646,0.81721705,0.59365314,0.32140705,0.16772823,0.5020157,0.53770596,0.6254252,0.7863708
1000,0.8953826805440391,0.6069740056991577,0.6062784492969513,0.98952603,0.84284586,0.83932483,0.8219153,0.628464,0.3305147,0.2141287,0.45993385,0.36022407,0.66815567,0.8148225
1100,0.8945966724489556,0.6069740056991577,0.6089000105857849,0.98786765,0.8293052,0.8148031,0.81828934,0.605939,0.33588606,0.25833967,0.42703825,0.4798578,0.6221497,0.8282216
1200,0.9519530534744263,0.6089000105857849,0.6038246229290962,0.98969495,0.86115324,0.82670176,0.81467474,0.60183185,0.376921,0.21409768,0.45481074,0.39685386,0.59729975,0.82212716
1300,0.8802447120348612,0.6089000105857849,0.6026817262172699,0.988851,0.83644396,0.8352032,0.81198865,0.5771245,0.35440868,0.25430116,0.4498452,0.39055133,0.63381666,0.802386
1400,0.8382124391997733,0.6089000105857849,0.5957837998867035,0.9897247,0.8604984,0.82447577,0.8173902,0.59095794,0.29880163,0.19205722,0.44667295,0.3860474,0.65461457,0.7942223
1500,0.8846618943527097,0.6089000105857849,0.6024781763553619,0.98990124,0.84631515,0.8490022,0.8119008,0.550412,0.38306403,0.22893724,0.4276477,0.435497,0.5699134,0.84087735
1600,0.7641744613647461,0.6089000105857849,0.6020594611763954,0.9904136,0.8471173,0.84920627,0.80635846,0.54196155,0.41574675,0.23277098,0.43803748,0.36893782,0.581385,0.83978754
1700,0.877179259345645,0.6089000105857849,0.6074013710021973,0.9888631,0.83696073,0.82996714,0.8107079,0.5714648,0.3969389,0.26577577,0.42142558,0.41859663,0.6292551,0.7998333
1800,0.8857581048476987,0.6089000105857849,0.5967059582471848,0.9895607,0.8567049,0.8279401,0.81260127,0.57733375,0.38437712,0.22929269,0.39258444,0.3118391,0.6652606,0.8127811
1900,0.8672888523242512,0.6089000105857849,0.5901868715882301,0.98801804,0.8292044,0.8232114,0.814713,0.56645995,0.35507143,0.270912,0.41110447,0.3149611,0.59079903,0.81970996
2000,0.944478452205658,0.6089000105857849,0.5772655010223389,0.9889409,0.84743214,0.8253267,0.8040656,0.5915302,0.26337847,0.22295964,0.4137277,0.2845294,0.59409785,0.80079526
2100,0.8938400149345398,0.6089000105857849,0.5804334729909897,0.98842084,0.8260222,0.8324821,0.7994075,0.55084157,0.35561007,0.21399777,0.37281987,0.286728,0.6188262,0.84697914
2200,0.9006947191750131,0.6089000105857849,0.6012847423553467,0.9891384,0.8340823,0.8459859,0.8084898,0.5540679,0.46633425,0.25434276,0.43190795,0.30008072,0.63848436,0.8150265
2300,0.8757968965123911,0.6089000105857849,0.6096218898892403,0.9886428,0.841857,0.82258815,0.8190544,0.5714991,0.37057194,0.25629598,0.41340426,0.44616106,0.67212445,0.8176305
2400,0.8759247660636902,0.6096218898892403,0.5939771682024002,0.989099,0.8324158,0.84192944,0.80829555,0.57050717,0.38876006,0.20415941,0.41244364,0.377934,0.61073285,0.8011287
2500,0.849015630426861,0.6096218898892403,0.5853357538580894,0.989318,0.8480733,0.8245385,0.8168715,0.5958602,0.32212192,0.20265418,0.38825577,0.2908365,0.6327749,0.8090194
2600,0.8858574657905393,0.6096218898892403,0.6252639517188072,0.99008584,0.8539242,0.8397353,0.8178127,0.61292064,0.50999784,0.26307195,0.44869962,0.41083413,0.65918356,0.78718513
2700,0.8700202723018459,0.6252639517188072,0.6050974652171135,0.9909639,0.85819995,0.85159236,0.81895626,0.5569493,0.52174246,0.24363618,0.3876526,0.38924208,0.56576204,0.7812028
2800,1.0081182718276978,0.6252639517188072,0.5904379040002823,0.9887337,0.830417,0.83668375,0.8122606,0.5463851,0.3916774,0.18487573,0.42015633,0.36580557,0.59738904,0.82641494
2900,0.8773700367836725,0.6252639517188072,0.5954423621296883,0.9881574,0.81936175,0.83603966,0.8202545,0.54110056,0.35511845,0.26786023,0.4368798,0.36962706,0.60643375,0.81190634
3000,0.8819116310375493,0.6252639517188072,0.612596869468689,0.9901113,0.8420483,0.8584468,0.8172209,0.580025,0.40045345,0.28488135,0.4390588,0.37738958,0.6357076,0.81498265
3100,0.8789605556941423,0.6252639517188072,0.6122970953583717,0.98993695,0.8541857,0.8375775,0.82262313,0.62976974,0.40633473,0.26605368,0.36940783,0.39613584,0.6537601,0.81073207
3200,0.8734938502311707,0.6252639517188072,0.6043270379304886,0.98879224,0.8349538,0.8305552,0.8142986,0.5616108,0.47612923,0.19414094,0.42151785,0.40905604,0.62010825,0.793514
3300,0.855848008678073,0.6252639517188072,0.5984272807836533,0.98645365,0.81460345,0.80527675,0.8172219,0.569528,0.38678515,0.20287123,0.37290442,0.4319787,0.64921945,0.83888406
3400,0.8878339514499758,0.6252639517188072,0.6022288873791695,0.9891114,0.84302557,0.8283828,0.81991625,0.57185686,0.37830463,0.26367265,0.3908339,0.38426635,0.5989612,0.8417021
3500,0.8716135318162012,0.6252639517188072,0.5870485603809357,0.9881948,0.82331616,0.82917476,0.8108116,0.53645855,0.44567606,0.19446479,0.40315282,0.33971253,0.6073178,0.7796329
3600,0.8772179484367371,0.6252639517188072,0.5914707779884338,0.9880535,0.83425677,0.81896806,0.80914843,0.608748,0.33703434,0.20348567,0.4037307,0.41651013,0.54760444,0.84118795
3700,0.8682334366298857,0.6252639517188072,0.5846953690052032,0.9879509,0.8358641,0.813783,0.81797856,0.59191036,0.27925298,0.21232286,0.40044934,0.3333597,0.63803786,0.7943571
3800,0.8791159885685619,0.6252639517188072,0.6140076890587807,0.98956615,0.84706634,0.84156984,0.82461715,0.61616546,0.39249066,0.2458439,0.38137835,0.4648383,0.65857154,0.7959057
3900,0.8822134664801301,0.6252639517188072,0.6076412796974182,0.9892328,0.8620386,0.82011104,0.81555265,0.5944655,0.45059928,0.23592713,0.42266285,0.3518605,0.6274163,0.8277291
4000,0.7915973663330078,0.6252639517188072,0.6066624522209167,0.9891845,0.84898,0.8266403,0.8191669,0.60371006,0.38005728,0.27105674,0.45316714,0.35766068,0.6438242,0.79648066
4100,0.8933766228812081,0.6252639517188072,0.601949505507946,0.9878541,0.8292439,0.81128514,0.8152819,0.5749171,0.41887888,0.25130132,0.40061548,0.37462085,0.6278962,0.8162005
4200,0.8940741623320231,0.6252639517188072,0.6044252589344978,0.9889851,0.8498163,0.8203581,0.8218883,0.5848725,0.4060953,0.23666415,0.4516457,0.39315265,0.58885324,0.80324167
4300,0.8753184734797869,0.6252639517188072,0.6061670333147049,0.9904724,0.8562517,0.8485374,0.8149488,0.60248697,0.42650604,0.17171945,0.47537208,0.3380591,0.63292843,0.8230603
4400,0.7887328267097473,0.6252639517188072,0.6070728972554207,0.990484,0.85764766,0.84744555,0.8214077,0.58794004,0.36869833,0.25277153,0.45994163,0.46141475,0.5496382,0.7925112
4500,0.9193800006593976,0.6252639517188072,0.5973848849534988,0.9887779,0.84171546,0.8228622,0.82916963,0.5951081,0.34930816,0.18886955,0.39797854,0.47470728,0.5881083,0.8023774
4600,0.8803811480359334,0.6252639517188072,0.6079359725117683,0.9882424,0.8445211,0.8114681,0.8211272,0.5940833,0.4168184,0.24883612,0.45511067,0.43104875,0.5964456,0.799288
4700,0.8748315758392459,0.6252639517188072,0.5894337520003319,0.9868268,0.8399627,0.7926435,0.814191,0.6173406,0.33079374,0.17471701,0.466635,0.39563298,0.5318607,0.8337517
4800,1.0167088508605957,0.6252639517188072,0.6102174445986748,0.989285,0.8357103,0.8421173,0.8212011,0.6340119,0.2936765,0.2346552,0.4501388,0.4958614,0.6176567,0.8310162
4900,0.8609825997125535,0.6252639517188072,0.5953049212694168,0.98808694,0.82825637,0.8292585,0.8198317,0.5723933,0.37504914,0.17816955,0.4672349,0.36041215,0.60408115,0.8367105
