Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
2000,1.7306771278381348,0.6054859161376953,0.5939658507704735,0.9876335,0.81513274,0.83561003,0.78123164,0.5426184,0.30602327,0.20724835,0.4207375,0.52887446,0.65905875,0.7881365
2100,1.1732074817021687,0.6054859161376953,0.5933887213468552,0.98727405,0.83036864,0.8057249,0.7687747,0.5301874,0.36115238,0.21892986,0.38397396,0.5382712,0.6644296,0.76789725
2200,1.2637888280356802,0.6054859161376953,0.5918440967798233,0.9883001,0.839126,0.8187174,0.75818795,0.52324665,0.28503036,0.29589325,0.4028458,0.5138986,0.6569477,0.7628069
2300,1.2569683389585526,0.6054859161376953,0.6128715053200722,0.9894162,0.8341855,0.8497197,0.7972535,0.53556645,0.3667218,0.34733236,0.35554588,0.54833865,0.68439496,0.77003646
2400,1.072433352470398,0.6128715053200722,0.6097517162561417,0.9887436,0.8265461,0.84658563,0.78488606,0.523927,0.40095228,0.3238187,0.41650775,0.49970597,0.6765728,0.7657143
2500,1.1955737414814176,0.6128715053200722,0.5995287448167801,0.9901224,0.8373436,0.8621309,0.79065853,0.51333475,0.3677363,0.24694802,0.3849906,0.5239329,0.6762318,0.7195335
2600,1.2190590311841267,0.6128715053200722,0.5991428568959236,0.99012333,0.8367405,0.8639424,0.7874079,0.53508204,0.38357532,0.20494772,0.35557887,0.52714896,0.64814556,0.7765838
2700,1.1829295901001478,0.6128715053200722,0.5855686366558075,0.988709,0.832804,0.8380354,0.794792,0.49149263,0.33341858,0.10160591,0.3267519,0.5396835,0.7057596,0.786358
2800,1.1713974475860596,0.6128715053200722,0.5955900251865387,0.9873758,0.8192155,0.82801753,0.7902495,0.53234196,0.30166972,0.1893661,0.38310695,0.57044387,0.6876726,0.77510124
2900,1.215118842465537,0.6128715053200722,0.5984442085027695,0.987012,0.79377425,0.84809977,0.7941327,0.4899091,0.3434728,0.25235307,0.43244475,0.53563344,0.68400085,0.7233466
3000,1.213099232534083,0.6128715053200722,0.590340219438076,0.9853325,0.84107816,0.77133644,0.79266036,0.50498474,0.30681133,0.28014508,0.2756557,0.5508854,0.7170092,0.766964
3100,1.1858094578883687,0.6128715053200722,0.6116063892841339,0.98897415,0.835011,0.84559995,0.7965205,0.54629064,0.38235906,0.27887556,0.40241554,0.5303343,0.70206606,0.7544249
3200,1.0992457866668701,0.6128715053200722,0.6020229980349541,0.9893128,0.83311844,0.8524773,0.7989474,0.48941603,0.32020435,0.2835135,0.39008224,0.53997,0.68640685,0.7753359
3300,1.172676608676002,0.6128715053200722,0.6106889694929123,0.9887917,0.83194286,0.8395729,0.7959367,0.45364428,0.38441065,0.35735208,0.41449535,0.5685086,0.65826875,0.74738705
3400,1.2475369674403494,0.6128715053200722,0.6081991195678711,0.98876506,0.82924914,0.84702194,0.8016614,0.5805997,0.29373926,0.32688582,0.3578705,0.5157811,0.6766898,0.806432
3500,1.1744815179559052,0.6128715053200722,0.6086805239319801,0.98874587,0.8272255,0.84756184,0.7874485,0.53317386,0.32623065,0.27619204,0.39020407,0.55949944,0.7268722,0.7655738
3600,1.099931001663208,0.6128715053200722,0.5948732197284698,0.9892949,0.8211052,0.8665563,0.79949933,0.5658249,0.27473554,0.22750778,0.38327914,0.5206356,0.66914105,0.7531334
3700,1.2551740663392204,0.6128715053200722,0.6054961755871773,0.98639524,0.81296515,0.81053776,0.777951,0.4783863,0.4396225,0.3122046,0.4275633,0.5261661,0.6878034,0.725778
3800,1.1829049747164657,0.6128715053200722,0.5869332626461983,0.9875483,0.8269521,0.82386726,0.80689853,0.5312061,0.3462475,0.17221609,0.30726543,0.519234,0.6767748,0.78408474
3900,1.1972815101263954,0.6128715053200722,0.6100136861205101,0.989652,0.85204923,0.84116256,0.78999805,0.5588245,0.46523845,0.2035864,0.3968777,0.51810324,0.6874696,0.7363832
4000,0.9003200531005859,0.6128715053200722,0.5911084711551666,0.98838603,0.8302634,0.8357799,0.8104692,0.5341552,0.29748738,0.18764937,0.36512625,0.51318187,0.68966305,0.7712726
4100,1.2669878289813088,0.6128715053200722,0.592707559466362,0.98605883,0.7989433,0.81453633,0.7859605,0.47881603,0.3489728,0.2646041,0.4035481,0.51536244,0.707236,0.7276967
4200,1.1909938091185035,0.6128715053200722,0.5850766077637672,0.98883325,0.8144282,0.8586768,0.7991508,0.5706465,0.26384953,0.17230928,0.30781746,0.52646255,0.66758466,0.7863187
4300,1.1945118777087478,0.6128715053200722,0.6005151942372322,0.9906699,0.8436262,0.86715317,0.8006726,0.543316,0.34461552,0.30307466,0.370739,0.44606173,0.62908715,0.7894956
4400,1.0080819129943848,0.6128715053200722,0.5856000259518623,0.98930806,0.82686836,0.85683197,0.7964983,0.5074797,0.31471202,0.2726559,0.36855844,0.40253776,0.6533188,0.7630709
4500,1.2399820344788688,0.6128715053200722,0.6000583469867706,0.9881066,0.8295941,0.83833176,0.7929317,0.4627476,0.37556306,0.3124149,0.42924553,0.5094342,0.6782097,0.716105
4600,1.1810702565239697,0.6128715053200722,0.5907773226499557,0.9897388,0.8335986,0.85840046,0.8019771,0.5788914,0.26730388,0.25353926,0.34042737,0.40951484,0.67927474,0.80908936
4700,1.1616365284216208,0.6128715053200722,0.5871361792087555,0.9895303,0.8273734,0.85836935,0.79754776,0.5259251,0.2553493,0.26762405,0.35206917,0.42455265,0.69407916,0.77955043
4800,1.3707046508789062,0.6128715053200722,0.5986401066184044,0.9892871,0.83189404,0.84962046,0.79424125,0.5476773,0.2849035,0.31601378,0.36020142,0.4801865,0.6755464,0.7635436
4900,1.197350283463796,0.6128715053200722,0.5978961065411568,0.9874368,0.82126063,0.8277973,0.77175915,0.49940416,0.35734367,0.2748906,0.44478634,0.46491584,0.71030706,0.7329314
5000,1.1845062011625709,0.6128715053200722,0.6028820872306824,0.98955387,0.82954985,0.8687739,0.78989506,0.57535535,0.42178097,0.2821828,0.38296714,0.40033028,0.6703659,0.75783324
5100,1.1811934631378924,0.6128715053200722,0.6055526062846184,0.9889654,0.8273158,0.8599446,0.79028,0.5496476,0.34999537,0.26136342,0.4144456,0.5088855,0.6578023,0.78471076
5200,0.9288359880447388,0.6128715053200722,0.6079411953687668,0.99056894,0.8440704,0.866485,0.7914381,0.55805224,0.3558205,0.27694237,0.39958775,0.46183208,0.6832721,0.77764857
5300,1.1755094925562541,0.6128715053200722,0.6032720431685448,0.9895293,0.836913,0.85688806,0.77851534,0.51582015,0.25108537,0.36588776,0.38810316,0.5557091,0.67845625,0.7311916
5400,1.1831002264488033,0.6128715053200722,0.5869917869567871,0.99063456,0.84236777,0.87034655,0.7993923,0.5242603,0.2346653,0.27655542,0.3187072,0.41599348,0.69831145,0.77926534
5500,1.1668216595884229,0.6128715053200722,0.6037099286913872,0.9902017,0.8394478,0.86473876,0.78651845,0.56343746,0.31418085,0.26909256,0.3676188,0.51657706,0.7049219,0.74870807
5600,1.5496197938919067,0.6128715053200722,0.5890612080693245,0.9887543,0.8176721,0.85477513,0.78401566,0.511897,0.2541782,0.26657173,0.38511148,0.4764256,0.6926456,0.7444816
5700,1.2438528906731379,0.6128715053200722,0.5978726372122765,0.98927534,0.8260649,0.8575592,0.787753,0.5255245,0.32233372,0.25861996,0.34300768,0.5348336,0.68451893,0.7575096
5800,1.1527185134771394,0.6128715053200722,0.6019628718495369,0.98945653,0.8323568,0.86001825,0.78317535,0.53613603,0.35829756,0.2668358,0.37655488,0.49089217,0.6910758,0.7608745
5900,1.1926456504180782,0.6128715053200722,0.5982326492667198,0.98865867,0.811476,0.8676603,0.7895643,0.5240413,0.3746901,0.261691,0.35148665,0.4896803,0.65226984,0.7991724
6000,1.0819791555404663,0.6128715053200722,0.5927143692970276,0.99011606,0.8326026,0.87182015,0.80091274,0.5243408,0.28101182,0.262161,0.34980187,0.46880782,0.6837625,0.7845109
6100,1.2027057693118142,0.6128715053200722,0.5971741303801537,0.98923326,0.8354401,0.84691626,0.7608605,0.5053076,0.37089702,0.25344297,0.38983476,0.44557518,0.7081448,0.78512347
6200,1.215160211411918,0.6128715053200722,0.5873607099056244,0.9905241,0.84567344,0.8669881,0.7950109,0.53628224,0.33551094,0.1370163,0.33722737,0.45235306,0.6930446,0.79105777
6300,1.1504496267584503,0.6128715053200722,0.5989335924386978,0.9906679,0.84783804,0.86782146,0.80278516,0.5503782,0.31786716,0.1810414,0.32347763,0.58022803,0.6832388,0.7841801
6400,1.158654808998108,0.6128715053200722,0.5972312837839127,0.9898733,0.8401043,0.8565686,0.7992072,0.5175315,0.41200295,0.15758105,0.33652544,0.55542475,0.65525985,0.7841019
