Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
100,0.9195612016178313,0.0,0.5760249048471451,0.9856353,0.8008071,0.804958,0.7930639,0.5440419,0.2562073,0.14383881,0.4296171,0.50649565,0.6095989,0.8028428
200,0.9299938169921317,0.5760249048471451,0.5855300650000572,0.98576534,0.8223949,0.7806726,0.7924505,0.58315647,0.26109245,0.16955489,0.4341649,0.56899667,0.5895084,0.7779469
300,0.9182262225229232,0.5855300650000572,0.5952282547950745,0.9841215,0.7853673,0.79644823,0.8037838,0.55228126,0.29889348,0.18103153,0.45192346,0.630397,0.6004763,0.81316614
400,0.8515260815620422,0.5952282547950745,0.575381301343441,0.9804657,0.7893723,0.7317819,0.8041635,0.554178,0.2620967,0.17043161,0.40814304,0.61552227,0.5766597,0.76499265
500,0.9015175785337176,0.5952282547950745,0.5959140434861183,0.9845443,0.75798035,0.83026546,0.80960524,0.5134939,0.3308522,0.25193995,0.40527588,0.6225043,0.6275605,0.7554674
600,0.9089947052118255,0.5959140434861183,0.5813081786036491,0.9876547,0.8162982,0.827837,0.8058572,0.5387811,0.22404523,0.22524387,0.31612933,0.5716478,0.6103492,0.7892183
700,0.9007731676101685,0.5959140434861183,0.5932173207402229,0.98524165,0.81579554,0.78075397,0.8030872,0.54071766,0.34424025,0.16510054,0.4191498,0.58332086,0.6216661,0.79888177
800,0.738743245601654,0.5959140434861183,0.5723027139902115,0.98699874,0.8304666,0.79233503,0.8022648,0.5645683,0.24296315,0.12218762,0.35430676,0.52041453,0.5708492,0.8161888
900,0.8969622623352778,0.5959140434861183,0.5785204246640205,0.9838096,0.80701244,0.7590043,0.792711,0.51783276,0.29063165,0.15650368,0.41292596,0.5661749,0.6376169,0.7445432
1000,0.8837456804950062,0.5959140434861183,0.573515884578228,0.98315644,0.81126845,0.7475947,0.7949041,0.55232143,0.27189115,0.14268559,0.37367624,0.53233147,0.61317676,0.791403
1100,0.906747151593693,0.5959140434861183,0.5830361694097519,0.9861512,0.81888425,0.78990865,0.79952955,0.5645913,0.33921975,0.18747512,0.33065787,0.52762467,0.60184103,0.77864647
1200,0.8148860335350037,0.5959140434861183,0.5767570286989212,0.98787683,0.8371624,0.8058499,0.7991265,0.53843236,0.2844995,0.13781257,0.41083372,0.46495324,0.5882413,0.7891395
1300,0.9597316781679789,0.5959140434861183,0.577896386384964,0.9835782,0.8028398,0.76040477,0.7860713,0.5178954,0.3493987,0.14520216,0.40841895,0.55989295,0.6250647,0.7272498
1400,0.8202085451381963,0.5959140434861183,0.5881595760583878,0.9862883,0.8447111,0.7715534,0.80516964,0.56546223,0.32462358,0.14727908,0.42314798,0.52849793,0.64472425,0.73925626
