Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
100,0.911805388473329,0.0,0.5796001106500626,0.9859579,0.7912862,0.8248342,0.7930418,0.49478385,0.26005396,0.20632404,0.4361028,0.5460667,0.58499885,0.7928175
200,0.8992252567919289,0.5796001106500626,0.5938778147101402,0.98753244,0.819296,0.8241713,0.7866909,0.5736341,0.33623222,0.22240353,0.39613214,0.55622524,0.60644734,0.7622336
300,0.8882512430675694,0.5938778147101402,0.583593912422657,0.9865719,0.79976237,0.8238013,0.79322845,0.59479445,0.30546325,0.15833478,0.32157102,0.5387583,0.6256489,0.8019596
400,0.7564641237258911,0.5938778147101402,0.598940022289753,0.9867619,0.794976,0.83784413,0.7942445,0.56230116,0.3079996,0.30221134,0.40526566,0.5552431,0.6471017,0.74975145
500,0.898496477376847,0.598940022289753,0.5855254009366035,0.9833091,0.7798812,0.78335786,0.79092366,0.5005447,0.2773474,0.32327956,0.39606005,0.54265225,0.6439236,0.7506237
600,0.9174466685550969,0.598940022289753,0.5802142471075058,0.9852636,0.812709,0.78612185,0.8007158,0.56016606,0.2488408,0.17548102,0.40693155,0.5442058,0.6206531,0.7718855
700,0.9005265402012184,0.598940022289753,0.5948247388005257,0.980938,0.8056938,0.72524345,0.8018224,0.5334244,0.3307268,0.32798392,0.40529603,0.5828592,0.6199839,0.76346785
800,0.6797629594802856,0.598940022289753,0.583482027053833,0.9868003,0.8373865,0.7811961,0.79858005,0.57277924,0.18898496,0.22004396,0.3566245,0.56924546,0.6241417,0.80231255
900,0.8804494000616527,0.598940022289753,0.5922670438885689,0.98602366,0.81191236,0.79147214,0.8088693,0.5284439,0.27534032,0.37181377,0.38375816,0.5299663,0.64527035,0.71128756
1000,0.8880181385249626,0.598940022289753,0.5859536454081535,0.98326784,0.80242425,0.7558249,0.8071354,0.52532303,0.28773826,0.24974427,0.3976941,0.5039301,0.6436031,0.8017106
1100,0.9035343039231222,0.598940022289753,0.588740274310112,0.98677033,0.81957656,0.80459404,0.80323005,0.54109186,0.22795251,0.2905568,0.34790266,0.52946395,0.6709687,0.7778494
1200,0.7053297162055969,0.598940022289753,0.5914657637476921,0.9836154,0.7962957,0.76771796,0.7934671,0.50995916,0.33557642,0.25462535,0.400023,0.54740065,0.6574058,0.78555536
1300,1.0003711467697507,0.598940022289753,0.5613114461302757,0.9748107,0.67535937,0.7429816,0.7259702,0.46528423,0.203432,0.35399088,0.3689797,0.5604385,0.65839005,0.7316353
1400,0.8551913906888264,0.598940022289753,0.5825605392456055,0.9852947,0.8141808,0.77407825,0.7967689,0.57215226,0.2745759,0.28377932,0.35452673,0.46871957,0.666137,0.73472047
1500,0.8873975853450963,0.598940022289753,0.5946582406759262,0.986071,0.8149154,0.7945013,0.7984874,0.5072113,0.3577556,0.25221476,0.4300586,0.49888867,0.6840274,0.7561753
1600,0.7261378765106201,0.598940022289753,0.5856241509318352,0.9857166,0.8000171,0.79792905,0.79382205,0.51710624,0.31604552,0.29626346,0.34077787,0.4874417,0.64153445,0.77430266
1700,0.8176895550319127,0.598940022289753,0.5744603723287582,0.98299766,0.79659045,0.75487393,0.79889166,0.46819758,0.2747556,0.2500767,0.38323823,0.52188265,0.65394133,0.730436
1800,0.8507890018021188,0.598940022289753,0.6097056642174721,0.9880019,0.81789964,0.82950556,0.7945113,0.5197429,0.3212452,0.36017624,0.36738232,0.55052596,0.6870716,0.803221
1900,0.8667084047051726,0.6097056642174721,0.5895252302289009,0.98514473,0.79977775,0.7886369,0.79297876,0.5871408,0.27908078,0.27947268,0.38563767,0.5048102,0.611936,0.7879929
2000,1.3050519227981567,0.6097056642174721,0.5916449651122093,0.98692894,0.8192257,0.8053025,0.7849215,0.57329756,0.29491964,0.25498006,0.40296677,0.51249117,0.621088,0.7849339
2100,0.8304753104845682,0.6097056642174721,0.58978321403265,0.9869478,0.82145375,0.79951626,0.78539824,0.58552074,0.26424402,0.25951588,0.3536458,0.5618957,0.5942449,0.79414475
2200,0.8675806129850993,0.6097056642174721,0.5856894627213478,0.9865041,0.8208424,0.797081,0.7886547,0.57730633,0.30924147,0.22421268,0.33894414,0.53298426,0.5987711,0.7826436
2300,0.8777741838674076,0.6097056642174721,0.5958625227212906,0.98800576,0.83480823,0.80191475,0.7980491,0.56133187,0.29822835,0.28370675,0.35998052,0.5122686,0.6382534,0.78226036
2400,0.7488521933555603,0.6097056642174721,0.5970321223139763,0.9870708,0.8176926,0.8088656,0.7914512,0.5385714,0.40094733,0.24998425,0.40189096,0.493757,0.6383689,0.7673851
2500,0.8417868103299823,0.6097056642174721,0.5984647125005722,0.9875102,0.8228122,0.80911654,0.77480197,0.54813695,0.37468082,0.28190324,0.37643942,0.5087444,0.6711786,0.74545914
2600,0.8615560197248692,0.6097056642174721,0.5978286191821098,0.9850508,0.83168566,0.7605304,0.7789993,0.57317823,0.36841887,0.24931538,0.3913432,0.5319422,0.67680526,0.74627906
2700,0.8422704045889807,0.6097056642174721,0.5991834625601768,0.9882977,0.83590055,0.81322074,0.78952134,0.53604966,0.36837155,0.2066021,0.39350125,0.51387185,0.65605813,0.79824704
2800,0.8489766716957092,0.6097056642174721,0.596114307641983,0.9858245,0.8107839,0.7938591,0.79167634,0.5805806,0.3254749,0.20636263,0.4138347,0.53977966,0.65250313,0.7783046
