Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
100,0.9114709354582287,0.0,0.6144580543041229,0.99210036,0.8669691,0.87898624,0.81996286,0.6276838,0.37222552,0.10541591,0.42740852,0.5180631,0.6411212,0.8065841
200,1.0071366879998185,0.6144580543041229,0.6048102378845215,0.9919163,0.8601042,0.8783847,0.81634283,0.5676321,0.31043613,0.14921044,0.4017923,0.46557868,0.6622674,0.8055079
300,0.9374457353451213,0.6144580543041229,0.6278203800320625,0.99216664,0.86769056,0.8812732,0.81843835,0.63605964,0.3788163,0.17418869,0.44921908,0.54546076,0.65726876,0.79596996
400,1.0234360694885254,0.6278203800320625,0.6234578862786293,0.9925831,0.8727701,0.88682616,0.8157536,0.6308704,0.3664958,0.12022279,0.437339,0.53758013,0.6597001,0.82924587
500,0.9467796371096656,0.6278203800320625,0.6048460230231285,0.99261385,0.88421816,0.8787991,0.80556315,0.6656787,0.23862913,0.108936414,0.37993306,0.5059847,0.6539864,0.81842977
600,0.9629802689319704,0.6278203800320625,0.6254543215036392,0.99275714,0.8833211,0.8830953,0.8195094,0.6338197,0.40033102,0.16103476,0.44348478,0.47735673,0.6762667,0.79508877
700,0.9264591473047851,0.6278203800320625,0.615478903055191,0.9926273,0.885027,0.874538,0.8150639,0.6136378,0.3940405,0.14580777,0.4247501,0.5237626,0.611701,0.7662872
800,0.9778673648834229,0.6278203800320625,0.6140230745077133,0.9924378,0.8792001,0.8768564,0.81928456,0.6413548,0.33253223,0.1475904,0.42703295,0.486376,0.6376157,0.7961397
900,0.9038809821719215,0.6278203800320625,0.5951380953192711,0.9922347,0.8823864,0.8704249,0.81480455,0.65418607,0.2902631,0.12450731,0.39263052,0.3589444,0.6394942,0.7798168
1000,0.948819125570902,0.6278203800320625,0.6060204654932022,0.9926766,0.88549703,0.8771203,0.8150902,0.66775686,0.3791324,0.10259009,0.44013092,0.3401145,0.64840436,0.7995556
1100,0.9267131246504237,0.6278203800320625,0.6311714053153992,0.99265844,0.88565284,0.8732524,0.81848854,0.65154827,0.38892904,0.14776029,0.4647643,0.48752686,0.6834897,0.82833385
1200,0.9765785336494446,0.6311714053153992,0.6142696738243103,0.99353456,0.89160585,0.88870674,0.8202266,0.629033,0.3420311,0.13387156,0.39808184,0.42744583,0.68283486,0.8280693
1300,0.9546168730372474,0.6311714053153992,0.6199335753917694,0.99215466,0.87750727,0.86808646,0.81333697,0.61590225,0.33284453,0.14973016,0.5097692,0.44386896,0.6725176,0.8107405
1400,0.9691087341890102,0.6311714053153992,0.625996932387352,0.9936897,0.8911444,0.89385253,0.81858826,0.66117406,0.3467586,0.12740886,0.43086582,0.48242646,0.7057763,0.8166452
1500,0.9071396960586798,0.6311714053153992,0.6097090169787407,0.99328166,0.8872041,0.88895774,0.81008023,0.6404552,0.31767115,0.14876443,0.4421074,0.42213815,0.6141844,0.8194345
1600,0.8687660694122314,0.6311714053153992,0.6127809062600136,0.9931162,0.8881316,0.8796255,0.81090564,0.6184435,0.3098458,0.19069993,0.45520866,0.41004187,0.62724453,0.8176705
1700,0.9697128931681315,0.6311714053153992,0.6060593798756599,0.9925362,0.88621986,0.8665755,0.81135905,0.62007135,0.34545863,0.12326545,0.42681262,0.3758792,0.6538255,0.8249456
1800,0.9268132259206074,0.6311714053153992,0.6205146685242653,0.9934721,0.8873266,0.8888385,0.8141794,0.63525593,0.34893805,0.136633,0.44714057,0.5054318,0.647548,0.8181944
1900,0.9231366808297204,0.6311714053153992,0.6115654334425926,0.9938302,0.90031093,0.88962555,0.80854887,0.649678,0.31475347,0.12685864,0.44190413,0.44841477,0.6294434,0.81395185
2000,0.9352632164955139,0.6311714053153992,0.6140076816082001,0.9930369,0.8835793,0.8827229,0.8111083,0.6142943,0.34621936,0.12990311,0.43306547,0.49144197,0.6377452,0.82281315
2100,0.8912488562720162,0.6311714053153992,0.6259783208370209,0.9927679,0.8842937,0.8726561,0.8121549,0.64523596,0.3526338,0.13305345,0.45596027,0.48936775,0.6975459,0.8334858
