Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
100,1.6188341800759478,0.0,0.4519633601109187,0.9774739,0.700887,0.766766,0.78379416,0.5185328,0.06649996,0.015317415,0.1539156,0.24596298,0.3354299,0.7001774
200,1.5165230262847174,0.4519633601109187,0.45714569091796875,0.9775664,0.6992399,0.7757234,0.7667218,0.5413794,0.11256053,0.011726797,0.18742366,0.22444952,0.27218983,0.72927713
300,1.4194834232330322,0.45714569091796875,0.4826674809058507,0.9808193,0.73416966,0.79051226,0.77464753,0.5813224,0.10962636,0.02376464,0.19433342,0.21338134,0.45217052,0.75344425
400,1.486597395524746,0.4826674809058507,0.4781847993532817,0.9809018,0.7452937,0.7831142,0.78258735,0.5137512,0.12660308,0.045456212,0.25905472,0.22393705,0.35636616,0.7313531
500,1.5163854076748802,0.4826674809058507,0.4745812515417735,0.98101944,0.7740701,0.74667597,0.780927,0.535224,0.13881394,0.03573414,0.25666308,0.23140246,0.29939932,0.72862285
600,1.1820162534713745,0.4826674809058507,0.48199009895324707,0.9825441,0.7752039,0.7735543,0.77455634,0.56030923,0.1313955,0.054933637,0.2627398,0.21506794,0.32890573,0.73982054
700,1.453979088038933,0.4826674809058507,0.4981608788172404,0.98134524,0.74781066,0.7868461,0.7891846,0.5715178,0.15517102,0.13489908,0.2557623,0.18980186,0.4619491,0.7143347
800,1.3819013493401664,0.4981608788172404,0.49734630684057873,0.98042417,0.7525062,0.75674933,0.78211385,0.5416623,0.1557607,0.06071577,0.24221925,0.26520744,0.45610622,0.77993155
900,1.448053240776062,0.4981608788172404,0.49241181711355847,0.9794138,0.7290149,0.77346104,0.77971715,0.49212155,0.15336835,0.060404655,0.27391788,0.3362007,0.39885914,0.7560387
1000,1.4479804794962814,0.4981608788172404,0.5208444893360138,0.98254967,0.76197386,0.789334,0.7867651,0.5614951,0.14750648,0.1600403,0.28734025,0.34358907,0.5145857,0.7330664
1100,1.3647590222812833,0.5208444893360138,0.5054984887441,0.9750633,0.733537,0.7004857,0.79241437,0.5653178,0.15639244,0.07565213,0.2742797,0.2836383,0.5861654,0.7452738
1200,1.3988535404205322,0.5208444893360138,0.5118669470151266,0.984155,0.77510285,0.8067388,0.77337664,0.5768064,0.1468659,0.085176945,0.2795625,0.27970597,0.47428524,0.76740146
1300,1.3876562511048667,0.5208444893360138,0.4981643557548523,0.9803093,0.7523001,0.76049304,0.7858162,0.5668731,0.13117255,0.045060217,0.26019198,0.30817518,0.48790276,0.7134889
1400,1.366266755830674,0.5208444893360138,0.5153431942065557,0.98119426,0.77566767,0.76021546,0.77508473,0.55259204,0.14431436,0.12275142,0.28675106,0.36042425,0.5546791,0.7024862
1500,1.3977060317993164,0.5208444893360138,0.510988732179006,0.9797017,0.76953286,0.73440766,0.771424,0.53252846,0.13146679,0.10352642,0.29088205,0.3489537,0.5685745,0.71879786
1600,1.3658271679064122,0.5208444893360138,0.5083302160104116,0.9792194,0.7642105,0.73365164,0.77815723,0.56726485,0.13246019,0.05506256,0.26644462,0.36948964,0.55100995,0.71338505
1700,1.2976294330188207,0.5208444893360138,0.5054736981789271,0.9813454,0.76712686,0.76425904,0.7760029,0.56890154,0.14644565,0.09006519,0.26771468,0.28207415,0.48281685,0.7430878
1800,1.136985182762146,0.5208444893360138,0.5105695029099783,0.98072314,0.7768061,0.74534637,0.78030175,0.50849783,0.14959429,0.112535775,0.24627544,0.32859656,0.5680459,0.7645502
1900,1.348086499586338,0.5208444893360138,0.506792813539505,0.97768974,0.7683396,0.7046251,0.7845289,0.5700455,0.1396726,0.09245458,0.29434964,0.29243204,0.5801939,0.69001466
2000,1.3377063700131007,0.5208444893360138,0.5146946261326472,0.982857,0.78007334,0.7729903,0.7743841,0.5606479,0.15399416,0.06898141,0.25714588,0.33812013,0.51970834,0.7797025
2100,1.0815699100494385,0.5208444893360138,0.5078808019558588,0.97465116,0.79080933,0.6502554,0.78337365,0.49020013,0.14033811,0.0710574,0.31957075,0.34654167,0.57034355,0.78138685
2200,1.3145614687989398,0.5208444893360138,0.5094967931509018,0.977185,0.7575595,0.7146816,0.79468054,0.5430785,0.16270731,0.04236463,0.30130532,0.3288671,0.54656214,0.77049685
2300,1.2282873448871432,0.5208444893360138,0.5286268442869186,0.97990775,0.78279597,0.72984535,0.7795632,0.55708534,0.15695435,0.11975855,0.33186573,0.37562642,0.6081021,0.7358925
2400,0.962633490562439,0.5286268442869186,0.5345336298147837,0.98370534,0.7916458,0.78267413,0.78911763,0.5702501,0.1603031,0.06940963,0.32522336,0.44308713,0.5710663,0.75624704
2500,1.2840553580260858,0.5345336298147837,0.5162080079317093,0.97941065,0.7850342,0.717144,0.7875848,0.57066804,0.15616848,0.062363073,0.27410838,0.4008712,0.5617112,0.69618815
2600,1.2635380228360493,0.5345336298147837,0.5160340517759323,0.9791452,0.79153746,0.70835525,0.7650151,0.54194146,0.16525431,0.07466357,0.32463163,0.37387577,0.5429669,0.74657685
2700,1.2628169059753418,0.5345336298147837,0.5186650107304255,0.98164934,0.7727514,0.7663092,0.77824473,0.5467772,0.1691799,0.10474301,0.31896627,0.37869516,0.5625135,0.6706541
2800,1.2749079931073073,0.5345336298147837,0.5348258465528488,0.98233265,0.7606558,0.7968128,0.78867054,0.5341808,0.15926217,0.09198892,0.35175386,0.4816985,0.57687193,0.7133911
2900,1.208842200892312,0.5348258465528488,0.5227917979160944,0.9825843,0.7821493,0.7728084,0.7832544,0.5753047,0.13254769,0.053238496,0.31027088,0.4431498,0.4870784,0.7848644
3000,1.1663386821746826,0.5348258465528488,0.5193353444337845,0.9817777,0.78637815,0.7543924,0.7642956,0.5426634,0.16108479,0.03937396,0.3024973,0.50228196,0.49324298,0.74855345
3100,1.2309495763080875,0.5348258465528488,0.5094628979762396,0.9832035,0.78013855,0.7844369,0.7789078,0.563225,0.1495384,0.12384563,0.31511065,0.23510136,0.46862316,0.7460018
3200,1.2405622033845811,0.5348258465528488,0.5115050673484802,0.97711295,0.74352455,0.71623844,0.77705055,0.5015114,0.16082434,0.11928458,0.3485013,0.3611295,0.55466336,0.7089018
3300,1.2146198749542236,0.5348258465528488,0.5139084657033285,0.97732157,0.7641225,0.70381397,0.7713048,0.51313704,0.14718933,0.06753549,0.32015696,0.44211826,0.5353865,0.743056
3400,1.2618864004204913,0.5348258465528488,0.5335273096958796,0.98293275,0.76963824,0.78643197,0.7796528,0.5414186,0.15352698,0.112718076,0.28403342,0.46600127,0.60495615,0.740607
3500,1.1967121476218814,0.5348258465528488,0.5234667211771011,0.9844568,0.78719735,0.8028712,0.77899724,0.5515196,0.14241357,0.06844088,0.3024973,0.40751314,0.5264184,0.7588637
3600,1.1409575939178467,0.5348258465528488,0.5331991563240687,0.9813438,0.7890103,0.7416063,0.7781427,0.5472396,0.16754489,0.108741395,0.34356537,0.41501188,0.59016573,0.7586684
3700,1.2248793098984696,0.5348258465528488,0.5267044504483541,0.9790415,0.77481586,0.72072935,0.78765327,0.5490046,0.15932253,0.098079436,0.28303865,0.5095793,0.5181642,0.74735147
3800,1.2502686154274714,0.5348258465528488,0.5345724125703176,0.97977203,0.7979231,0.716417,0.7752085,0.56005263,0.15302907,0.10718748,0.30432996,0.4455494,0.62505573,0.77816254
3900,1.172943115234375,0.5348258465528488,0.5248545606931051,0.97571844,0.7878179,0.6661584,0.7787611,0.55921954,0.15320137,0.12863785,0.33559194,0.48103836,0.5172712,0.74683905
4000,1.2238579726800687,0.5348258465528488,0.5268527766068777,0.98297924,0.7894779,0.77371407,0.7684205,0.55595076,0.14575817,0.06646634,0.29659644,0.45946673,0.5365538,0.77633613
4100,1.1324784216426669,0.5348258465528488,0.5165152351061503,0.977143,0.7774241,0.694139,0.77996016,0.56278205,0.14588116,0.07605898,0.3236966,0.4226557,0.51982754,0.73749393
4200,0.999657928943634,0.5348258465528488,0.5116520424683889,0.97311944,0.7823453,0.6434964,0.7755816,0.527147,0.13757809,0.07314387,0.35230136,0.46943787,0.51252097,0.70511556
4300,1.2378847206511148,0.5348258465528488,0.5199210445086161,0.9787534,0.7603032,0.7334047,0.78281707,0.49131283,0.1420023,0.06651187,0.32246956,0.45410421,0.5472817,0.7837446
4400,1.1906139907382784,0.5348258465528488,0.5348719755808512,0.9835122,0.7683999,0.8093285,0.76748466,0.57756835,0.12189946,0.078283876,0.3412318,0.5172546,0.55834174,0.70784426
4500,1.1483272314071655,0.5348719755808512,0.53457310795784,0.9816924,0.77556986,0.76599187,0.78231287,0.5422983,0.15089747,0.077947885,0.31829986,0.51008296,0.53867245,0.7764678
4600,1.1970786626746015,0.5348719755808512,0.518586074312528,0.98121125,0.797847,0.7385989,0.77802396,0.4680338,0.15009451,0.061472055,0.34723255,0.48809525,0.46345317,0.7515542
4700,1.227058666093009,0.5348719755808512,0.5385916531085968,0.98354626,0.7949217,0.78139853,0.7743559,0.5309581,0.1358165,0.08704569,0.3323415,0.54069954,0.61865854,0.69186825
4800,1.033318281173706,0.5385916531085968,0.5284172594547272,0.9802899,0.80383134,0.72039765,0.7798624,0.54873586,0.15149502,0.10643285,0.30328473,0.48516798,0.5412165,0.73343164
4900,1.1780071825515934,0.5385916531085968,0.5279223372538885,0.97864366,0.7624299,0.73120475,0.791152,0.4952103,0.14751665,0.09493206,0.3276008,0.48500648,0.5588976,0.76069
5000,1.1877918470473516,0.5385916531085968,0.5366016874710718,0.97940975,0.79694456,0.7112532,0.778677,0.5162608,0.15937544,0.14206849,0.3272876,0.5260317,0.5544609,0.7364504
5100,1.3723373413085938,0.5385916531085968,0.5384053289890289,0.9858475,0.79719186,0.8198212,0.7744828,0.5738085,0.13944875,0.07990772,0.29461226,0.4554739,0.55807906,0.78395325
5200,1.165540932155237,0.5385916531085968,0.5350163877010345,0.98421377,0.7773895,0.8159638,0.78679305,0.5436488,0.12338537,0.07019178,0.3350327,0.43245602,0.64170337,0.7166235
5300,1.1979673987343198,0.5385916531085968,0.532533864180247,0.9838381,0.7991669,0.7794335,0.7931778,0.5373074,0.13982227,0.061171193,0.32401523,0.46038142,0.58740646,0.72794956
5400,1.247430443763733,0.5385916531085968,0.5180523792902628,0.9801577,0.7667778,0.7435662,0.7817447,0.5215964,0.13016526,0.058292758,0.29218206,0.49674514,0.5326639,0.7250084
5500,1.1672389114775308,0.5385916531085968,0.5346587200959524,0.98275137,0.7895524,0.7698434,0.7840261,0.488,0.13536671,0.12638476,0.305554,0.5244377,0.54397404,0.7726099
5600,1.1527069125856673,0.5385916531085968,0.5325515270233154,0.98008776,0.7870056,0.73011094,0.7859064,0.55662936,0.14520866,0.12809749,0.33811966,0.48151624,0.51310605,0.75088817
5700,1.4140150547027588,0.5385916531085968,0.5446374615033468,0.98371625,0.77826995,0.8006374,0.7882157,0.54583627,0.1453403,0.16479212,0.3100561,0.4907111,0.54744786,0.7941258
5800,1.1612671410165183,0.5446374615033468,0.5331209748983383,0.98147273,0.78076077,0.75755566,0.7836139,0.563685,0.14058523,0.1326293,0.29176262,0.49219322,0.59015125,0.7164468
5900,1.1488293352581205,0.5446374615033468,0.5404730836550394,0.98336786,0.79826254,0.77916425,0.7985967,0.57969886,0.1418585,0.114097886,0.3143203,0.4919275,0.54891723,0.7438155
6000,1.067238450050354,0.5446374615033468,0.5374941031138102,0.98214334,0.7975345,0.752516,0.7708385,0.5599581,0.14778695,0.13823883,0.35861406,0.452664,0.52987534,0.74979943
6100,1.1772235152198047,0.5446374615033468,0.5360933740933737,0.97750473,0.7842882,0.6953096,0.7892544,0.5599267,0.12535013,0.095187075,0.33248565,0.56354994,0.56170833,0.75005776
6200,1.158585942926861,0.5446374615033468,0.5474349757035574,0.9837484,0.8071615,0.771702,0.7848985,0.58294874,0.13318981,0.10054922,0.3209537,0.53184456,0.5816998,0.7937804
6300,0.9590440392494202,0.5474349757035574,0.5186445812384287,0.9778163,0.7919986,0.69453996,0.7827234,0.545198,0.14703606,0.051916223,0.33405873,0.3923875,0.57358086,0.756568
6400,1.1533608654650247,0.5474349757035574,0.528942788640658,0.98046035,0.7915618,0.7347515,0.7932516,0.5406992,0.14398804,0.08495829,0.39585996,0.44849768,0.53694654,0.71674347
6500,1.143369626431238,0.5474349757035574,0.5408954620361328,0.9807551,0.80789167,0.720622,0.78835267,0.5424645,0.1498266,0.09771108,0.35515514,0.53666055,0.58019876,0.76429874
6600,1.1461259126663208,0.5474349757035574,0.5357841004927953,0.9812551,0.7947614,0.7417427,0.7835076,0.51842564,0.14945748,0.057896644,0.3348292,0.5282947,0.55297756,0.8030589
6700,1.1410137676611178,0.5474349757035574,0.5455924371878306,0.98305154,0.78815603,0.77075833,0.7862784,0.50514317,0.14739348,0.11742469,0.33307233,0.5485379,0.6138541,0.758509
6800,1.071729634489332,0.5474349757035574,0.5299330006043116,0.9746755,0.77443284,0.6641755,0.77976805,0.5353272,0.1775567,0.074017175,0.33670807,0.52787155,0.5448366,0.7938292
6900,1.0716588497161865,0.5474349757035574,0.5379420866568884,0.98097724,0.78701407,0.74735135,0.78099614,0.5275526,0.1486792,0.09076077,0.38660493,0.46377036,0.58718646,0.7750659
7000,1.1370691642528628,0.5474349757035574,0.5244298676649729,0.9756395,0.7842787,0.66568416,0.7869067,0.47635972,0.13302805,0.1065161,0.34422192,0.532417,0.5527526,0.72115165
7100,1.1277260865483965,0.5474349757035574,0.5310591707626978,0.9859653,0.7970639,0.8233058,0.7767598,0.5062712,0.14127754,0.15029757,0.34155127,0.34696865,0.5713832,0.756584
7200,1.2178523540496826,0.5474349757035574,0.5313362032175064,0.9806649,0.7953756,0.73370045,0.781246,0.49890175,0.15384693,0.095866054,0.35217854,0.48527908,0.53317004,0.7889495
7300,1.1391072215103522,0.5474349757035574,0.542496124903361,0.98477435,0.8070181,0.7896388,0.7756533,0.5024233,0.16124088,0.10265062,0.33419982,0.5225492,0.5975147,0.7422711
7400,1.1053218557721092,0.5474349757035574,0.5316149890422821,0.9777422,0.7637082,0.71717495,0.7771528,0.5042301,0.15781662,0.098092295,0.36810288,0.53194755,0.5739855,0.74816066
7500,0.9276521801948547,0.5474349757035574,0.5261254608631134,0.9788007,0.7894711,0.706981,0.77757293,0.5454075,0.14961888,0.051735163,0.306111,0.49775314,0.53960216,0.80297637
7600,1.144726325825947,0.5474349757035574,0.5206346412499746,0.9768219,0.7815134,0.6904898,0.7912256,0.4870596,0.13849933,0.07991552,0.37311342,0.4718187,0.5260177,0.7785759
7700,1.0839127954982577,0.5474349757035574,0.5238529443740845,0.9841346,0.79895014,0.78325933,0.7686203,0.4970492,0.14242367,0.043854285,0.27510986,0.561994,0.5030553,0.7587888
7800,1.3008304834365845,0.5474349757035574,0.5221569836139679,0.98132014,0.7588745,0.7808297,0.7767518,0.509697,0.14855841,0.110627435,0.2794188,0.44990256,0.5455442,0.75484926
7900,1.133631623372799,0.5474349757035574,0.5410414139429728,0.9849908,0.7953777,0.8077844,0.7843738,0.49574098,0.14530395,0.14387509,0.366894,0.5150124,0.54327375,0.7298303
8000,1.0904287752651034,0.5474349757035574,0.5379947970310847,0.983119,0.79794365,0.76583767,0.7827167,0.47482157,0.14607544,0.11518252,0.31695318,0.54300696,0.60511094,0.7560647
8100,0.9698584079742432,0.5474349757035574,0.5354571839173635,0.98644066,0.80773646,0.8226352,0.7877801,0.5503129,0.14634079,0.07084978,0.30107617,0.49364555,0.5506424,0.73967534
8200,1.1418891854402495,0.5474349757035574,0.5286785264809927,0.9806095,0.7805243,0.7424047,0.77709144,0.5669405,0.13131626,0.043151166,0.31783202,0.52245647,0.5869525,0.70229095
8300,1.1179606176557995,0.5474349757035574,0.5249287933111191,0.9795286,0.77919596,0.72627276,0.7725236,0.4994773,0.15779603,0.04742999,0.29344395,0.5474216,0.56361955,0.75077486
8400,1.153052806854248,0.5474349757035574,0.5180115600426992,0.9858616,0.79876524,0.8150015,0.78085715,0.4802612,0.14965074,0.06776175,0.26294944,0.40110752,0.53561264,0.754816
8500,1.1266079545021057,0.5474349757035574,0.5392505327860514,0.98198605,0.7882652,0.75874424,0.7809453,0.5365479,0.15301727,0.06789885,0.31567037,0.5675606,0.5956334,0.7366918
8600,1.0806949081875028,0.5474349757035574,0.5272205770015717,0.97889024,0.76440096,0.7270267,0.7898225,0.4790332,0.14735235,0.053904224,0.30072463,0.572274,0.60510945,0.74808365
8700,1.0234779119491577,0.5474349757035574,0.5430019597212473,0.9840475,0.8154895,0.7647455,0.7761111,0.55390024,0.15475628,0.07891079,0.27786818,0.51549345,0.60507685,0.8018632
8800,1.1246090982018448,0.5474349757035574,0.5384543140729269,0.98280025,0.8265508,0.7422428,0.7803859,0.5283325,0.15597688,0.061831888,0.31925055,0.5412854,0.60550886,0.7365952
