Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
100,0.7496936221917471,0.0,0.635408490896225,0.9944311,0.8998963,0.9051553,0.8179096,0.64497364,0.39249688,0.2007915,0.46787092,0.59513474,0.6065367,0.79558897
200,0.7771315414731096,0.635408490896225,0.6243380978703499,0.9948985,0.9086608,0.9095993,0.8251375,0.68353987,0.39175943,0.2233116,0.4078632,0.50066304,0.57677,0.7765758
300,0.7102511554467873,0.635408490896225,0.6247968226671219,0.99431705,0.8920048,0.91630375,0.82373285,0.67535853,0.39332885,0.2190625,0.43942714,0.4810065,0.56389624,0.79504836
400,0.5963427424430847,0.635408490896225,0.6310365125536919,0.99454826,0.8996109,0.9128368,0.81445676,0.6423478,0.42424932,0.33089527,0.45457673,0.47145927,0.5546377,0.7698115
500,0.6798456013202667,0.635408490896225,0.6278114020824432,0.9945816,0.89684767,0.913935,0.8301612,0.6529978,0.3867562,0.25131124,0.4412296,0.5289173,0.5644346,0.76369333
600,0.6881874065573622,0.635408490896225,0.6289528980851173,0.9944141,0.89591265,0.9115258,0.8231188,0.65548307,0.39548668,0.21874072,0.4557696,0.48245084,0.59284794,0.8018553
700,0.6871263741469774,0.635408490896225,0.637963630259037,0.99445206,0.8966884,0.9120432,0.82340527,0.6654527,0.4220386,0.25728783,0.47288203,0.4905902,0.5947776,0.80000705
800,0.5670189261436462,0.637963630259037,0.6295025795698166,0.9946867,0.9016585,0.90969604,0.8254441,0.64929795,0.3925749,0.18057582,0.445848,0.5598897,0.5774913,0.8014227
900,0.6451284133252644,0.637963630259037,0.6426964402198792,0.9942451,0.900231,0.8996848,0.83307314,0.6527157,0.37767687,0.30811882,0.46728426,0.5210411,0.6100816,0.8331463
1000,0.679804546077077,0.6426964402198792,0.649117648601532,0.99417037,0.89560217,0.90673316,0.8352234,0.6802418,0.42504144,0.33715495,0.4476456,0.50493914,0.61790705,0.8274003
1100,0.6849519776516273,0.649117648601532,0.6464234068989754,0.9945387,0.90041983,0.9114856,0.8271258,0.6789981,0.4237723,0.30698854,0.46412885,0.53599507,0.6294228,0.76749706
1200,0.6058089733123779,0.649117648601532,0.6255630105733871,0.9947698,0.90718484,0.9077345,0.82417816,0.6816464,0.40304983,0.2848348,0.39751926,0.42214495,0.58450735,0.7869583
1300,0.7268205228305998,0.649117648601532,0.6271951124072075,0.9949245,0.90706414,0.9119473,0.8223678,0.65995336,0.36792323,0.2037445,0.44524455,0.4948583,0.6145314,0.79610676
1400,0.6340135881086675,0.649117648601532,0.6447846069931984,0.99448144,0.9014841,0.9083657,0.8311048,0.6882744,0.45066628,0.18546289,0.47546795,0.55749005,0.6243434,0.8023021
1500,0.6557477165441044,0.649117648601532,0.6537884548306465,0.99445635,0.89765894,0.91154534,0.8157957,0.6568821,0.48743588,0.2718497,0.50808316,0.56025386,0.6223096,0.78881204
1600,0.5144197344779968,0.6537884548306465,0.6365090906620026,0.99395496,0.8850442,0.9128239,0.8264245,0.66151476,0.41732666,0.20225653,0.45037392,0.48961037,0.64042646,0.8261044
1700,0.595929795787448,0.6537884548306465,0.6363129019737244,0.994313,0.8983158,0.90658075,0.8313507,0.66305107,0.41927516,0.20868452,0.44613868,0.5114217,0.63420296,0.8082629
1800,0.6312137173443306,0.6537884548306465,0.6311265602707863,0.9949735,0.90730435,0.9144222,0.831983,0.6910562,0.42048138,0.11583063,0.4263877,0.54208815,0.60586554,0.81381106
1900,0.6484427842937532,0.6537884548306465,0.6435010880231857,0.99387574,0.8846573,0.91477823,0.8202357,0.66997427,0.43249673,0.23107994,0.46106723,0.5459047,0.63689095,0.8134693
2000,0.9804748296737671,0.6537884548306465,0.6374079659581184,0.99427,0.8949707,0.91090155,0.82262623,0.6785057,0.45059136,0.1887474,0.45277712,0.53590596,0.6196393,0.77390105
2100,0.610622919741131,0.6537884548306465,0.6388926208019257,0.9939219,0.89516044,0.89922976,0.8294591,0.68647873,0.3879742,0.19604379,0.45598435,0.586403,0.6263244,0.78373164
2200,0.6370500224392589,0.6537884548306465,0.6389309093356133,0.9942115,0.89521164,0.90478355,0.82444775,0.64363635,0.4063544,0.19159503,0.44427788,0.57548505,0.65899146,0.80678815
2300,0.6431607486771755,0.6537884548306465,0.6558294892311096,0.99479264,0.9040345,0.912335,0.8141787,0.65304583,0.4695511,0.36572695,0.44912744,0.5129553,0.64947474,0.80690616
2400,0.647214949131012,0.6558294892311096,0.6369379088282585,0.9942461,0.8986123,0.9061843,0.821254,0.68534064,0.41036206,0.22221068,0.46498078,0.49926004,0.6276035,0.79145515
2500,0.6260170567603338,0.6558294892311096,0.6364405602216721,0.9947223,0.9040939,0.910244,0.82603985,0.6715792,0.42663372,0.12710427,0.45510232,0.56433606,0.6524554,0.79374844
2600,0.6263497544497978,0.6558294892311096,0.6376282423734665,0.9948136,0.90645605,0.91089314,0.8229394,0.6728464,0.40326622,0.21567819,0.45162717,0.48703885,0.64570343,0.80114216
2700,0.6116609021288449,0.6558294892311096,0.6444306671619415,0.99474764,0.9020957,0.91434276,0.82385916,0.6626909,0.42266434,0.25137103,0.42882,0.5861741,0.61732364,0.7825979
2800,0.5760565996170044,0.6558294892311096,0.6377693191170692,0.9945638,0.90089345,0.9094249,0.82229716,0.68075913,0.44330972,0.18015428,0.43967533,0.5123137,0.6266926,0.79643023
2900,0.6224490460895357,0.6558294892311096,0.6311305239796638,0.9945975,0.90240747,0.9082562,0.8283013,0.67721444,0.41493192,0.20988952,0.4471015,0.46795493,0.614494,0.7757559
3000,0.6131067028859767,0.6558294892311096,0.6278335377573967,0.99462116,0.8989386,0.91470134,0.82718116,0.6788504,0.3926778,0.2258465,0.41465056,0.4444058,0.6100713,0.80438507
3100,0.6205362716659171,0.6558294892311096,0.6223275288939476,0.9948917,0.90522426,0.91544366,0.8282457,0.6836126,0.4018872,0.13271418,0.41665167,0.45351803,0.60817116,0.7917993
3200,0.5816540122032166,0.6558294892311096,0.6218787282705307,0.9946426,0.9011562,0.9115142,0.82529914,0.6644022,0.40499553,0.13572219,0.430171,0.47684884,0.6083746,0.7859827
3300,0.5809129164332435,0.6558294892311096,0.624585434794426,0.9947374,0.90399456,0.9110321,0.8311685,0.6709552,0.42208186,0.16296823,0.39176366,0.47487321,0.6022183,0.79745466
3400,0.6144544947438124,0.6558294892311096,0.6258272230625153,0.9942316,0.8970116,0.9106136,0.83249867,0.6977688,0.40722665,0.11202105,0.41623357,0.5265675,0.5950364,0.8042386
3500,0.6196027666818901,0.6558294892311096,0.635995589196682,0.99479824,0.9005986,0.915963,0.82881266,0.68974704,0.38072073,0.2092591,0.431459,0.5227481,0.6301848,0.807989
3600,0.5335234999656677,0.6558294892311096,0.6478863433003426,0.99445885,0.9010522,0.9091876,0.82897234,0.67843926,0.38637474,0.29379937,0.44098568,0.52810186,0.6439958,0.81921196
3700,0.6281837593941462,0.6558294892311096,0.6207607761025429,0.99467885,0.90542376,0.90834206,0.82940114,0.6693956,0.35883832,0.13746606,0.4389119,0.46109897,0.6521283,0.77137536
3800,0.6004179687034793,0.6558294892311096,0.6312912702560425,0.9941685,0.8985903,0.90422344,0.8327252,0.6961379,0.4244544,0.17525451,0.42211077,0.4738044,0.62498385,0.793052
3900,0.6221106941582727,0.6558294892311096,0.63067177683115,0.99476117,0.905077,0.91434157,0.8305186,0.70312285,0.38881063,0.15141697,0.43289164,0.50567,0.62233484,0.8109105
4000,0.5635868310928345,0.6558294892311096,0.6353863328695297,0.9947796,0.9031533,0.9174741,0.8261252,0.6939208,0.43334892,0.19471419,0.44474107,0.4866887,0.64585096,0.75817174
4100,0.6091421572935014,0.6558294892311096,0.6169074475765228,0.99495053,0.90621364,0.91348153,0.8373595,0.6760769,0.34348792,0.11687361,0.42345956,0.43307623,0.6517923,0.7650127
4200,0.6112874688171759,0.6558294892311096,0.6357850357890129,0.99467784,0.9028886,0.9139834,0.8265523,0.68282664,0.45087737,0.1885831,0.4316394,0.50309944,0.63302857,0.7880034
4300,0.6057063937187195,0.6558294892311096,0.6324251368641853,0.99506044,0.9093114,0.91688514,0.8275402,0.6882703,0.36634326,0.21638186,0.44227004,0.49843714,0.6188162,0.80007523
4400,0.5449419617652893,0.6558294892311096,0.6440065428614616,0.99468374,0.9028936,0.91241145,0.8235251,0.68054414,0.44458747,0.2713639,0.46661377,0.53602797,0.59953654,0.7734064
4500,0.6266051019941058,0.6558294892311096,0.6165089681744576,0.9948975,0.9050505,0.9166482,0.82772696,0.6945878,0.36186343,0.15263796,0.43235654,0.38992304,0.61643445,0.7820976
4600,0.5871735702200633,0.6558294892311096,0.6216209754347801,0.99474823,0.90242994,0.91421574,0.8269548,0.6935204,0.37839827,0.11816689,0.48438075,0.41341352,0.62481636,0.79413354
4700,0.5879668959828673,0.6558294892311096,0.6349245086312294,0.99454767,0.902147,0.90961504,0.8282204,0.6901151,0.4160064,0.16797146,0.4671568,0.5007542,0.61331815,0.8070822
4800,0.5931110978126526,0.6558294892311096,0.6180832907557487,0.99470204,0.90777063,0.9042203,0.8252167,0.67173207,0.31094784,0.20224343,0.44608387,0.40472722,0.6100851,0.8086135
4900,0.5972568477903094,0.6558294892311096,0.6082556173205376,0.9946822,0.90609545,0.9067515,0.82660234,0.6853716,0.31500396,0.15001744,0.40715006,0.3999195,0.60718054,0.80183077
5000,0.5989219931567588,0.6558294892311096,0.6268567889928818,0.99456227,0.9034327,0.9065325,0.8222858,0.68907297,0.327273,0.18130761,0.47399968,0.4563759,0.6249046,0.8275016
5100,0.5970594599598744,0.6558294892311096,0.6250267326831818,0.99430513,0.9008442,0.9056592,0.8151034,0.6985339,0.3716166,0.16391931,0.41101605,0.5150545,0.6229646,0.78149295
5200,0.515929102897644,0.6558294892311096,0.6343309506773949,0.99395007,0.8918613,0.90649456,0.82455486,0.6776191,0.40514553,0.1781236,0.4388174,0.56657666,0.6026502,0.81551564
5300,0.613001939796266,0.6558294892311096,0.6305432841181755,0.99482113,0.9055253,0.91410977,0.82378423,0.68642634,0.3770772,0.17353907,0.441241,0.51852953,0.6223987,0.80343246
5400,0.6041333435512171,0.6558294892311096,0.6311066225171089,0.99430776,0.89496803,0.91269,0.81834745,0.6462486,0.38756898,0.16906218,0.41797897,0.56676865,0.63452494,0.8061538
5500,0.5816674613561786,0.6558294892311096,0.6341523677110672,0.9949099,0.90864134,0.9114005,0.81001675,0.668647,0.45584387,0.1887128,0.43157327,0.5192281,0.60337794,0.795658
5600,0.7339231371879578,0.6558294892311096,0.6351381912827492,0.9937464,0.8883283,0.90800494,0.82613856,0.7109741,0.4388761,0.15780821,0.4207638,0.52128863,0.6168135,0.8255642
5700,0.6349727326915378,0.6558294892311096,0.6173708289861679,0.99507445,0.9062989,0.91803575,0.8231953,0.67588276,0.3506238,0.1274412,0.41102207,0.50509673,0.58617276,0.80556154
5800,0.568456398277748,0.6558294892311096,0.6160131469368935,0.9946155,0.90040004,0.9133499,0.8274528,0.68850434,0.36046964,0.14269799,0.40436062,0.43013364,0.5929885,0.8209942
5900,0.607430356447814,0.6558294892311096,0.6263517066836357,0.99447197,0.9022427,0.9065611,0.8254193,0.70291466,0.3805362,0.13227111,0.4602961,0.47955814,0.58744156,0.82879335
6000,0.5016669034957886,0.6558294892311096,0.6181425452232361,0.9946939,0.8999094,0.9149019,0.8266517,0.6606244,0.3855128,0.1269432,0.41602877,0.4643222,0.620964,0.7982003
6100,0.5923696288040706,0.6558294892311096,0.6189347952604294,0.99420875,0.8942954,0.90863,0.8277539,0.6658595,0.32967728,0.15756212,0.40898812,0.5102129,0.61629325,0.80980694
6200,0.5971140854242372,0.6558294892311096,0.6328580528497696,0.99442315,0.9006833,0.90876114,0.8299696,0.67375517,0.3717215,0.17315288,0.41413435,0.57345766,0.60748935,0.82002896
6300,0.5914078262008604,0.6558294892311096,0.6371958330273628,0.99456644,0.9013297,0.9107405,0.8236827,0.6794433,0.398335,0.13867502,0.45104182,0.5668863,0.66064596,0.8093905
6400,0.4829768240451813,0.6558294892311096,0.635385051369667,0.9941914,0.89353424,0.90915215,0.82561827,0.68403894,0.4000578,0.14077358,0.43590865,0.55031496,0.65152436,0.8226159
6500,0.5970881964479174,0.6558294892311096,0.6254344135522842,0.9945801,0.899959,0.91273123,0.8286763,0.67159885,0.31177247,0.18153548,0.42667773,0.5279981,0.6128109,0.81608844
6600,0.5885250655616202,0.6558294892311096,0.6191919222474098,0.9944006,0.90019286,0.9060514,0.82784927,0.68183565,0.3366961,0.08965895,0.43461445,0.5025093,0.5968969,0.8462329
6700,0.5791966739248057,0.6558294892311096,0.6293224543333054,0.9944498,0.89918935,0.91156423,0.8162307,0.66604954,0.4284038,0.15889008,0.445795,0.45713916,0.6343189,0.83068234
