Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
2500,1.043597936630249,0.66954784989357,0.6429557025432586,0.99454576,0.90965176,0.8962309,0.8109924,0.71084154,0.40443093,0.3081678,0.47372597,0.36816093,0.6399983,0.81075495
2600,1.1675944328308105,0.66954784989357,0.6343385577201843,0.9939655,0.89841795,0.8937148,0.8087983,0.6966084,0.37527564,0.23325892,0.51504785,0.40582427,0.6274449,0.80443877
2700,0.8614659309387207,0.66954784989357,0.6455333769321442,0.9945531,0.9089335,0.8976086,0.7981841,0.71264464,0.3230655,0.27863744,0.48986143,0.546691,0.6244736,0.7992594
2800,1.1918014287948608,0.66954784989357,0.6468807876110076,0.9942812,0.9040224,0.89487946,0.8097021,0.72102064,0.3884096,0.30604464,0.51611394,0.4809745,0.57943195,0.8044144
2900,1.313405990600586,0.66954784989357,0.6498323857784272,0.9942811,0.9050991,0.89367944,0.81282777,0.7316194,0.43283883,0.28932238,0.476237,0.43034524,0.6661514,0.81160736
3000,0.996816873550415,0.66954784989357,0.6422512471675873,0.9948705,0.90822715,0.9060829,0.80647403,0.7221395,0.40264407,0.3109457,0.4901684,0.38610977,0.63540524,0.79244655
3100,1.0589468479156494,0.66954784989357,0.6382101356983185,0.9940771,0.8980929,0.897833,0.80950403,0.6963619,0.417924,0.31391194,0.49373984,0.38986462,0.6229497,0.7711415
3200,0.9325677752494812,0.66954784989357,0.6488619029521943,0.9928318,0.8895327,0.87794435,0.78755724,0.68360174,0.3988459,0.30179507,0.5095946,0.567799,0.6072367,0.80633545
3300,1.450858235359192,0.66954784989357,0.6444433331489563,0.9943241,0.904803,0.8984705,0.8049201,0.67489296,0.3965278,0.24445304,0.52660036,0.5292015,0.59060544,0.8295444
3400,0.7747792601585388,0.66954784989357,0.6401136517524719,0.9948534,0.9039108,0.91475123,0.8054222,0.6774067,0.41327208,0.31506833,0.53706616,0.35927263,0.5887022,0.80889595
3500,1.077683925628662,0.66954784989357,0.6533931612968444,0.99484795,0.90698653,0.90990543,0.809614,0.7106702,0.4167675,0.31596082,0.48372632,0.48680967,0.6273925,0.82272893
3600,1.036155104637146,0.66954784989357,0.6471440851688385,0.9933149,0.89573336,0.8828834,0.7941259,0.6796607,0.3656969,0.30375648,0.53063613,0.5408607,0.58654886,0.8208252
3700,1.0755430459976196,0.66954784989357,0.6366076648235321,0.99454546,0.9065852,0.90259904,0.80605793,0.71348727,0.31976497,0.26256147,0.52426445,0.43393034,0.5936581,0.8305356
3800,1.3423610925674438,0.66954784989357,0.6362345397472382,0.9939038,0.8972165,0.8893639,0.8072136,0.6362906,0.41238254,0.28136367,0.48879367,0.44680986,0.589108,0.81816375
3900,1.0497695207595825,0.66954784989357,0.6455983400344849,0.9947338,0.90635425,0.906263,0.80286425,0.6671077,0.45854735,0.3047642,0.5032683,0.45241433,0.58319116,0.8053104
4000,1.0525100231170654,0.66954784989357,0.6446891903877259,0.9942344,0.9033538,0.8944067,0.79370534,0.6983619,0.35970023,0.31217858,0.54053676,0.47890192,0.58769405,0.8125221
4100,0.9251379370689392,0.66954784989357,0.6457755029201507,0.99445933,0.903975,0.8990518,0.8106519,0.6985139,0.44474927,0.29319417,0.50137913,0.48968372,0.5699468,0.783441
4200,0.9065795540809631,0.66954784989357,0.6442590236663819,0.99403083,0.8968115,0.89534616,0.7968213,0.7166208,0.3959831,0.27535623,0.50180817,0.5322057,0.56509495,0.80334836
4300,1.2169690132141113,0.66954784989357,0.6415422976016998,0.99390984,0.89904565,0.8918513,0.7952505,0.663026,0.47542554,0.31287566,0.5229362,0.5060316,0.4900817,0.7924347
4400,1.266755223274231,0.66954784989357,0.6483811557292938,0.9944102,0.9024269,0.90068614,0.8038413,0.665488,0.41730818,0.32716855,0.47131032,0.5171926,0.6093794,0.81688297
4500,0.7676032781600952,0.66954784989357,0.6481711804866791,0.9943279,0.90325487,0.8980104,0.7995803,0.68949693,0.44336787,0.35265234,0.4737228,0.46911845,0.5743651,0.8126782
4600,0.8090749979019165,0.66954784989357,0.627013486623764,0.9943024,0.9035077,0.8955491,0.7977315,0.68785965,0.36081526,0.20106366,0.48717412,0.42964044,0.58992356,0.81597805
4700,1.019775629043579,0.66954784989357,0.6428604125976562,0.994524,0.90462315,0.90163803,0.7991419,0.70478946,0.42228556,0.24225135,0.47714463,0.5355174,0.57186615,0.8217553
4800,0.874010443687439,0.66954784989357,0.6569194018840789,0.9945838,0.90065604,0.90904486,0.7987133,0.6925229,0.4416582,0.38197464,0.51738614,0.5625507,0.5224246,0.8230178
4900,0.8421745896339417,0.66954784989357,0.6371153950691223,0.9938968,0.8921773,0.8969703,0.81055164,0.6952714,0.42394486,0.34346464,0.48507577,0.35629725,0.5795556,0.8118537
5000,1.1527411937713623,0.66954784989357,0.6505228459835053,0.99414045,0.89553356,0.9006246,0.7940053,0.69535434,0.43876114,0.32079962,0.52067786,0.47868586,0.5683104,0.837252
5100,0.9057914614677429,0.66954784989357,0.6432679235935211,0.9935028,0.892002,0.88753164,0.81099236,0.62767136,0.48167855,0.31814232,0.5002583,0.4265502,0.6065137,0.8173722
