Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
100,0.7077189418348936,0.0,0.6560908794403076,0.9946631,0.9041877,0.91109484,0.80747586,0.67794025,0.42884034,0.29814032,0.49001923,0.5338837,0.6247434,0.83747494
200,0.6857707075689031,0.6560908794403076,0.6537615478038787,0.9947258,0.9053887,0.9117404,0.8078289,0.6850922,0.41275764,0.30519944,0.4855894,0.5072765,0.6321013,0.830622
300,0.6927848588930418,0.6560908794403076,0.6557387351989746,0.99476767,0.90602416,0.91269666,0.8077715,0.69455886,0.40497965,0.2989375,0.49159056,0.5376431,0.6268045,0.8283744
400,0.6923611517679893,0.6560908794403076,0.6557941317558289,0.99484044,0.9074189,0.91203773,0.8106505,0.70002735,0.40530214,0.29886886,0.4918828,0.5176567,0.63079405,0.82770765
500,0.679074474175771,0.6560908794403076,0.6574763059616089,0.9948446,0.90720856,0.9129179,0.8107971,0.69829094,0.40986195,0.2956472,0.49461848,0.52843297,0.64087045,0.8228285
600,0.6674378495062551,0.6574763059616089,0.6564073979854583,0.99512815,0.9110193,0.91618603,0.8124674,0.7059048,0.41136032,0.29283255,0.47685403,0.52528757,0.6359082,0.825706
700,0.6592833084218642,0.6574763059616089,0.6629512548446655,0.9951026,0.911373,0.91593325,0.8125142,0.70676553,0.4320609,0.30384773,0.4957707,0.5551658,0.63654643,0.81997937
800,0.6564019123713175,0.6629512548446655,0.6611462712287903,0.9953068,0.9144243,0.9180192,0.8140729,0.7158683,0.42860326,0.30165368,0.48708624,0.5294254,0.6402088,0.81572735
900,0.33303947684062724,0.6629512548446655,0.6596271574497223,0.9953346,0.9143033,0.9187948,0.8148545,0.71933854,0.4198925,0.29741645,0.4916188,0.52183753,0.6299646,0.81877196
1000,0.6696780524896772,0.6629512548446655,0.6591728985309601,0.9950156,0.90970516,0.9142329,0.8135828,0.70140755,0.43131867,0.30348822,0.48485327,0.52827203,0.6409944,0.8170298
1100,0.6861029076576233,0.6629512548446655,0.6626583158969879,0.99496555,0.90919256,0.91319084,0.811728,0.6942277,0.43623304,0.2972827,0.49059597,0.5620925,0.6487903,0.82135963
1200,0.6869839234430282,0.6629512548446655,0.6617657661437988,0.99500597,0.9094578,0.9153956,0.8123105,0.7056692,0.4376115,0.29881415,0.48456144,0.55514425,0.6297837,0.8223567
1300,0.6802874511860787,0.6629512548446655,0.6652236580848694,0.99496794,0.9101448,0.9132128,0.8129935,0.7046653,0.44624472,0.30765808,0.4993441,0.573321,0.6250503,0.8198147
1400,0.711061847932411,0.6652236580848694,0.6668107092380524,0.99511516,0.9108921,0.91653574,0.8140505,0.7046908,0.44684798,0.3182153,0.49588022,0.57059634,0.63861525,0.81956804
1500,0.6927620156815177,0.6668107092380524,0.665750926733017,0.99505174,0.9118441,0.9132907,0.8148206,0.71228117,0.44425482,0.3116466,0.49136376,0.5620321,0.638001,0.82213277
1600,0.7382817745208741,0.6668107092380524,0.6657081604003906,0.99524146,0.91439885,0.91582155,0.8148901,0.7183064,0.4387284,0.31351236,0.49277577,0.56069416,0.6354422,0.8193984
1700,0.3119821365674336,0.6668107092380524,0.6655417084693909,0.99516183,0.91297835,0.916002,0.8147953,0.7191023,0.43774515,0.31284854,0.496428,0.54643667,0.6459725,0.8182844
1800,0.6892504272880134,0.6668107092380524,0.663001412153244,0.994932,0.90836364,0.9147108,0.8146739,0.69749343,0.43441063,0.31195706,0.50503147,0.55497557,0.6321309,0.81967944
1900,0.6808486983373567,0.6668107092380524,0.6607880771160126,0.9949805,0.9088777,0.91480875,0.8141974,0.7067462,0.42999077,0.30285275,0.49955782,0.53822184,0.63056844,0.82190704
2000,0.6764670336057269,0.6668107092380524,0.6606876909732818,0.9947866,0.9062532,0.91194135,0.8149804,0.70495474,0.4289496,0.31038135,0.49937496,0.53578395,0.6363169,0.81419885
2100,0.6868054787723386,0.6668107092380524,0.6584156274795532,0.99491626,0.9089626,0.91320354,0.8147413,0.7039753,0.42500418,0.31061187,0.4972814,0.52748287,0.61833,0.8149514
2200,0.6731384141104562,0.6668107092380524,0.6644578218460083,0.9950857,0.9116707,0.9152152,0.8157338,0.7055261,0.43761796,0.3162081,0.5054364,0.547458,0.63178885,0.8196619
2300,0.6778563743545896,0.6668107092380524,0.668720805644989,0.9951431,0.9118434,0.9161401,0.81722003,0.7079252,0.462794,0.3089117,0.5118234,0.5653623,0.6271108,0.8270116
2400,0.7612398777689252,0.668720805644989,0.6694329500198364,0.99525106,0.9144986,0.91707784,0.8167691,0.7157883,0.4410545,0.3196176,0.50158167,0.5680495,0.646192,0.8219639
2500,0.30019597645515755,0.6694329500198364,0.667752593755722,0.9952766,0.9144082,0.91712046,0.81520396,0.71381783,0.4664812,0.31045693,0.50325316,0.53867364,0.6345488,0.8270591
2600,0.6824969988997265,0.6694329500198364,0.660806518793106,0.99500734,0.9098374,0.91429603,0.81680965,0.70439017,0.43068337,0.3093516,0.49893135,0.525832,0.62340826,0.8267212
2700,0.6892762508573411,0.6694329500198364,0.6600774765014649,0.9950035,0.9098104,0.91329575,0.81516486,0.70252407,0.42085272,0.29983154,0.5001852,0.53623295,0.6337942,0.82081634
2800,0.6820234803053049,0.6694329500198364,0.6596053898334503,0.99507284,0.9094299,0.91596544,0.8151571,0.7032337,0.4264751,0.2964881,0.4976371,0.5378958,0.62085646,0.82694256
