Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11
2800,0.644647750029197,0.674667912721634,0.6670085847377777,0.9961607,0.9222749,0.9385645,0.8182001,0.7335784,0.4213658,0.31908727,0.46045333,0.5348369,0.6514664,0.8204125
2900,0.6329443805357989,0.674667912721634,0.6699701547622681,0.9961852,0.9225742,0.93954325,0.8165177,0.73838,0.42612448,0.31845915,0.4701964,0.5491785,0.6562159,0.8222138
3000,0.6350091148067165,0.674667912721634,0.6659363090991974,0.9961456,0.9222433,0.93903315,0.8192285,0.738763,0.41672793,0.3121217,0.45723733,0.53524905,0.65348905,0.8183178
3100,0.6741921227911244,0.674667912721634,0.6721066892147064,0.9961979,0.9231885,0.93924344,0.81785285,0.7383606,0.43824428,0.33217508,0.4629261,0.551055,0.6607771,0.820346
3200,0.6530932154920366,0.674667912721634,0.6673184514045716,0.9962169,0.9234608,0.93970364,0.82093513,0.74128294,0.4250173,0.32382455,0.45326257,0.53095055,0.65761006,0.81024563
3300,0.21394963914891144,0.674667912721634,0.6679449439048767,0.9961912,0.9239079,0.9381564,0.82197154,0.739059,0.42029053,0.31526473,0.45898384,0.53648126,0.66200763,0.8186871
3400,0.6663212283661492,0.674667912721634,0.6677909016609191,0.9961475,0.9233223,0.9372729,0.8191811,0.7339161,0.4281887,0.31635135,0.44336748,0.5478056,0.66525,0.8172412
3500,0.653393801347709,0.674667912721634,0.6662276804447174,0.9961578,0.9224063,0.9388612,0.8206068,0.7384743,0.408357,0.32410252,0.4397305,0.55066407,0.6486756,0.82133913
3600,0.6716273929645766,0.674667912721634,0.6690331101417542,0.99621487,0.92317283,0.93991125,0.8180381,0.73652524,0.42576805,0.33426985,0.45919776,0.53074217,0.648837,0.8324585
3700,0.6667481643973656,0.674667912721634,0.6675390779972077,0.9960887,0.9220166,0.93743354,0.82041186,0.73742527,0.43084782,0.32836387,0.45887756,0.53477806,0.6384096,0.8221499
3800,0.6194993303372309,0.674667912721634,0.6658284068107605,0.99615943,0.92347324,0.937391,0.820982,0.73713183,0.4234516,0.3312877,0.46232042,0.51702654,0.64408785,0.81371486
3900,0.6418962907791138,0.674667912721634,0.6669135630130768,0.99609536,0.922589,0.93705845,0.82185066,0.7382408,0.42362112,0.31112188,0.46278876,0.5274669,0.6607985,0.81706965
4000,0.6560666886242953,0.674667912721634,0.6664985418319702,0.99613714,0.9233532,0.93770504,0.8226186,0.7397967,0.42023736,0.30426252,0.46411338,0.5409002,0.65088826,0.8161995
4100,0.22095710813486608,0.674667912721634,0.6674455285072327,0.9962217,0.92413247,0.9390067,0.82351226,0.74076617,0.4270751,0.30591092,0.45840883,0.5371706,0.6599723,0.81623334
4200,0.6652012387501824,0.674667912721634,0.6670431911945343,0.9961194,0.92252207,0.9376607,0.82139426,0.73716223,0.42416143,0.31228986,0.4571759,0.53237057,0.66209096,0.81892073
4300,0.6507763029581093,0.674667912721634,0.6652533710002899,0.99609554,0.92200804,0.9374057,0.81864977,0.73426485,0.4251175,0.3018585,0.45629564,0.5319544,0.6511688,0.8239201
4400,0.6342783216117085,0.674667912721634,0.6677204310894013,0.9961319,0.92356384,0.93694556,0.81942874,0.73447657,0.42756325,0.3096195,0.45681557,0.535766,0.66451705,0.8213833
4500,0.6339912181550806,0.674667912721634,0.6644400298595429,0.996168,0.9232317,0.93849975,0.82095873,0.7375781,0.42271966,0.32226774,0.45253134,0.5134822,0.6454161,0.81564397
4600,0.646375653220386,0.674667912721634,0.6680862426757812,0.9962088,0.92338306,0.93940175,0.82008934,0.73380715,0.43023214,0.32804942,0.454115,0.53592575,0.65243113,0.8216543
4700,0.6088238115663882,0.674667912721634,0.6622124373912811,0.99618703,0.92349875,0.93873644,0.82303524,0.7384888,0.4004573,0.30411306,0.443961,0.52486473,0.65753156,0.8156997
4800,0.6742755954082196,0.674667912721634,0.6676905751228333,0.9962022,0.9233655,0.93938434,0.8215767,0.7345413,0.4272314,0.3284401,0.45484194,0.5320534,0.65591896,0.81687516
4900,0.2129396316528807,0.674667912721634,0.667562073469162,0.996191,0.9238413,0.9386238,0.82371837,0.7426456,0.4223617,0.31865185,0.46129918,0.5274498,0.65741146,0.8171269
5000,0.6454517142941253,0.674667912721634,0.6639769017696381,0.99613345,0.92281187,0.9378089,0.82267493,0.7330885,0.41718906,0.30959982,0.45996612,0.5097574,0.6558075,0.8210087
5100,0.6387913774041568,0.674667912721634,0.6648486495018006,0.99622357,0.9235175,0.93966913,0.8218049,0.7339594,0.42771608,0.29721105,0.46138787,0.5168742,0.6439237,0.83375835
5200,0.6532039591963862,0.674667912721634,0.6668016135692596,0.99608004,0.92053306,0.9394639,0.82104605,0.7391239,0.42527255,0.31674486,0.45546475,0.5336791,0.6530584,0.8180383
5300,0.6567850259312412,0.674667912721634,0.6641377747058869,0.99606335,0.9204361,0.93844527,0.8225048,0.7352075,0.41822118,0.29863644,0.45266843,0.51694155,0.66381943,0.82260865
5400,0.648930913487146,0.674667912721634,0.6667545139789581,0.99609154,0.92074347,0.9393835,0.82182664,0.73851484,0.42504168,0.31169,0.45584574,0.5193978,0.66418636,0.8279089
5500,0.6839968592956148,0.674667912721634,0.6691133916378021,0.9961131,0.92145044,0.93904054,0.82270414,0.7388541,0.42214456,0.32357714,0.4572805,0.5381316,0.66386485,0.82251835
5600,0.6000276803970337,0.674667912721634,0.6673698186874389,0.99612606,0.9218014,0.93904257,0.82324684,0.7405442,0.42506164,0.32285273,0.45648846,0.5298046,0.6533154,0.818792
5700,0.7726923823356628,0.674667912721634,0.6680173635482788,0.99614733,0.922665,0.93873656,0.8236292,0.7395933,0.42871413,0.32288772,0.4593235,0.53144675,0.6536687,0.81959736
5800,0.23324403100379623,0.674667912721634,0.6672369301319122,0.9961525,0.92324525,0.9381013,0.8243513,0.7414821,0.42448026,0.32982856,0.45686722,0.5221403,0.65136844,0.81701833
5900,0.6320113810314529,0.674667912721634,0.6682698369026184,0.99612224,0.9224807,0.9379581,0.8236327,0.7313441,0.4270402,0.32293862,0.4628827,0.53578526,0.66339576,0.8132675
6000,0.6438231137517381,0.674667912721634,0.6665934145450592,0.99614084,0.92152536,0.9396836,0.82429475,0.7337193,0.42660838,0.32917017,0.45271453,0.5228168,0.6498918,0.8208725
6100,0.6560779259366504,0.674667912721634,0.6654510021209716,0.996158,0.9234478,0.9382137,0.8238705,0.7417341,0.43216866,0.33361855,0.4498353,0.5141548,0.64571756,0.8075417
6200,0.6354193634457058,0.674667912721634,0.6683431625366211,0.99612105,0.9224327,0.93859005,0.8226778,0.7368159,0.43384713,0.3323611,0.46455055,0.53507745,0.64998186,0.8047336
6300,0.6557243399081691,0.674667912721634,0.6684178650379181,0.99620277,0.92338645,0.9396232,0.82354987,0.7382969,0.4294826,0.3293783,0.46447915,0.536162,0.6429919,0.8130733
6400,0.6237428854493534,0.674667912721634,0.6666932046413422,0.99615306,0.9229304,0.9380515,0.8245082,0.73593,0.42377767,0.32185388,0.4596935,0.52989787,0.64585906,0.815863
