Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11,Dice Class 12,Dice Class 13,Dice Class 14,Dice Class 15,Dice Class 16,Dice Class 17,Dice Class 18,Dice Class 19,Dice Class 20
6500,0.5719000895818075,0.5630923509597778,0.5464352071285248,0.99503535,0.78014314,0.5856725,0.85641575,0.79640126,0.5781164,0.8306408,0.77610373,0.71251357,0.69039816,0.15024039,0.43681318,0.43137258,0.25950134,0.21829164,0.43055558,0.4345175,0.47121215,0.43867308,0.54331046
6600,0.3074321448802948,0.5630923509597778,0.5540214478969574,0.9950006,0.7816449,0.5809148,0.85554945,0.7894608,0.5731145,0.82697886,0.78023374,0.6992669,0.69241273,0.16856736,0.38199013,0.48292685,0.26268116,0.2813187,0.4321383,0.4486111,0.47515485,0.5100022,0.5548387
6700,0.3806848891756751,0.5630923509597778,0.5516155362129211,0.9947772,0.7684542,0.5747138,0.8533576,0.7814747,0.5479631,0.81825507,0.78694373,0.68111414,0.69838834,0.19214559,0.40919954,0.46250606,0.2791906,0.31060606,0.4419014,0.4284339,0.43263587,0.46950996,0.5844536
6800,0.36115741978089017,0.5630923509597778,0.5586681663990021,0.9948206,0.78094846,0.589394,0.85531795,0.76758945,0.55483043,0.82084996,0.755779,0.70164824,0.70148313,0.20337301,0.3625,0.5658564,0.3379299,0.29122204,0.48992747,0.46073717,0.44419405,0.39853895,0.58037865
6900,0.8729248046875,0.5630923509597778,0.5617114901542664,0.99498534,0.787271,0.60747814,0.85886097,0.7907027,0.5825499,0.82280517,0.7710469,0.7152067,0.69662595,0.14814815,0.38507327,0.5524086,0.33643898,0.3587302,0.44705886,0.4671376,0.4326892,0.41986334,0.5628898
7000,0.2964848415418105,0.5630923509597778,0.5582121312618256,0.99486136,0.7814051,0.5721731,0.8537295,0.7836328,0.54622424,0.81969416,0.7865391,0.69761765,0.71187115,0.17268318,0.39293858,0.5511364,0.37425852,0.33713943,0.42298305,0.4243921,0.49772727,0.42849463,0.5035088
7100,0.47239767760038376,0.5630923509597778,0.5513043105602264,0.9949495,0.7947761,0.5570762,0.85686255,0.78281534,0.5572939,0.8220043,0.7822958,0.7103055,0.7146577,0.09685598,0.38642856,0.45721155,0.3415747,0.29010496,0.4423309,0.46385992,0.41798705,0.4633788,0.58212113
7200,0.13668927550315857,0.5630923509597778,0.5561389625072479,0.9949211,0.7851951,0.59456336,0.85328054,0.7844147,0.563025,0.82138544,0.7730546,0.71782553,0.71308637,0.14516129,0.40561897,0.47635418,0.32379085,0.30727273,0.44864863,0.4562937,0.3720482,0.53499997,0.5383578
7300,0.4183456559072841,0.5630923509597778,0.5470593869686127,0.99478155,0.7958478,0.53944945,0.8395742,0.7797412,0.5432005,0.8209691,0.7703003,0.6786586,0.69507027,0.22131148,0.32698917,0.4384454,0.31738114,0.31391126,0.43914646,0.4739068,0.36958236,0.49398977,0.56898
7400,0.3799889062841733,0.5630923509597778,0.564197301864624,0.99483436,0.79830956,0.5349381,0.8454592,0.7863283,0.5554568,0.82307684,0.7895965,0.7023026,0.7018736,0.22015916,0.34868962,0.44258237,0.35006827,0.31321838,0.47401732,0.46142855,0.44532886,0.5810894,0.61271894
7500,0.25839975476264954,0.564197301864624,0.5458619296550751,0.9947958,0.7961155,0.5592911,0.8516909,0.7764857,0.56443137,0.8124636,0.7787199,0.6856992,0.7108835,0.22097243,0.2930416,0.37719297,0.2944528,0.30061424,0.4437838,0.5291302,0.30384615,0.58884615,0.5243056
7600,0.2964369532736865,0.564197301864624,0.5436188876628876,0.994822,0.7906855,0.56267244,0.84986293,0.7768008,0.54219383,0.81424683,0.78075486,0.67717206,0.71229047,0.25324675,0.29618865,0.37719297,0.27765805,0.22849461,0.47964776,0.5084842,0.3314394,0.5934411,0.5045986
7700,0.39672696590423584,0.564197301864624,0.5561382174491882,0.9947978,0.79852766,0.5619037,0.84860015,0.7581545,0.52087104,0.8148401,0.76577127,0.685748,0.7214664,0.24324323,0.26178405,0.5242623,0.28370202,0.26987925,0.4981872,0.47330368,0.41174245,0.6203902,0.54819745
7800,0.2793576419353485,0.564197301864624,0.5570383667945862,0.9949165,0.79452777,0.56518525,0.85529435,0.7771847,0.49710673,0.8167044,0.7704165,0.68548876,0.7030566,0.25186393,0.38061634,0.4978903,0.2734539,0.23896715,0.45588237,0.46918562,0.39944243,0.6528971,0.5462963
7900,0.3212714141065424,0.564197301864624,0.5545893013477325,0.99488944,0.7961837,0.56828034,0.8492812,0.7620625,0.4842296,0.8201499,0.78975385,0.69784313,0.7045107,0.2550499,0.3754902,0.5027804,0.29279917,0.22410867,0.45195693,0.49188644,0.39364016,0.6164361,0.5105263
8000,0.6322674105564753,0.564197301864624,0.5441172122955322,0.994841,0.78593653,0.5550795,0.85675144,0.7593838,0.5075823,0.81633246,0.76973426,0.6911679,0.7190873,0.17022668,0.32641053,0.499082,0.29041097,0.19095418,0.4645722,0.4860011,0.38321996,0.61574954,0.48229387
8100,0.2532910108566284,0.564197301864624,0.548780083656311,0.9950434,0.7936697,0.54448974,0.8542414,0.7775564,0.5274359,0.82740253,0.7753725,0.70228827,0.7205689,0.15680024,0.41048592,0.41880953,0.27035058,0.28981483,0.46257567,0.46901894,0.37866005,0.6020445,0.49219692
8200,0.3644588427110152,0.564197301864624,0.5606571733951569,0.99505377,0.791072,0.54879963,0.8521606,0.77909476,0.510043,0.8323046,0.7806868,0.6822187,0.7271985,0.24569461,0.36558443,0.4931749,0.26258743,0.26254183,0.5146308,0.4869403,0.41584766,0.56161696,0.5915493
8300,0.8645561983187994,0.564197301864624,0.544086754322052,0.9948561,0.78872335,0.5397067,0.8547811,0.79032266,0.51110053,0.8162317,0.78664535,0.6863923,0.712926,0.24805194,0.35884354,0.48674244,0.24947347,0.22858617,0.4238065,0.46419984,0.43412268,0.40537202,0.5592228
8400,0.24692589044570923,0.564197301864624,0.5622395277023315,0.9951191,0.78751945,0.57053083,0.85865474,0.7838962,0.53630483,0.83163476,0.79006183,0.6991768,0.7143689,0.27916667,0.3860215,0.48599827,0.27232668,0.27516007,0.42988366,0.5305882,0.46417075,0.478125,0.57214564
8500,0.3489649918946353,0.564197301864624,0.5550938844680786,0.9949076,0.7779307,0.5581265,0.8505223,0.78123343,0.5164721,0.8259951,0.8034049,0.6889604,0.7168224,0.18740007,0.34876543,0.49614275,0.27517486,0.33365387,0.38340336,0.5136693,0.37879157,0.6162416,0.55102044
