Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11,Dice Class 12,Dice Class 13,Dice Class 14,Dice Class 15,Dice Class 16,Dice Class 17,Dice Class 18,Dice Class 19,Dice Class 20
1600,0.5941286683082581,0.44736477732658386,0.4765242636203766,0.9989213,0.9547289,0.9361194,0.9575836,0.94423693,0.8656455,0.9580642,0.94145423,0.9023646,0.9152113,0.0,0.0,0.10526316,0.048780486,0.1764706,0.121212125,0.04761905,0.0,0.0,0.0
1700,0.5834940671920776,0.4765242636203766,0.514147162437439,0.9989242,0.9549151,0.9433052,0.96114016,0.947953,0.91179204,0.9501638,0.9371375,0.9256069,0.9220444,0.0,0.0,0.26666668,0.13953489,0.36363637,0.11764706,0.17777778,0.0,0.15384616,0.0
1800,0.5604630708694458,0.514147162437439,0.5801951885223389,0.9988414,0.95411754,0.9392857,0.95424885,0.94725955,0.89234996,0.94977236,0.93877554,0.9069413,0.9155037,0.0,0.05,0.31111112,0.44,0.5555556,0.47619048,0.3859649,0.0,0.3181818,0.0
1900,0.5070969462394714,0.5801951885223389,0.6525651216506958,0.99887156,0.95286673,0.9497274,0.96211684,0.940995,0.8896959,0.95157987,0.93349946,0.8953313,0.9249032,0.0,0.1904762,0.41666666,0.65625,0.6363636,0.52,0.8,0.0,0.5416667,0.0
2000,0.42334306240081787,0.6525651216506958,0.7424959540367126,0.9987777,0.9480453,0.94547635,0.9558718,0.93897563,0.90054744,0.94857144,0.9387112,0.8912962,0.9214633,0.0,0.1904762,0.8169014,0.8947368,0.8666667,0.75,0.87234044,0.0,0.9315069,0.20512821
2100,0.3586125373840332,0.7424959540367126,0.7799233794212341,0.9986556,0.9455614,0.9497274,0.94683564,0.9438815,0.91647005,0.9395861,0.9301819,0.9020658,0.91567487,0.0,0.35897437,0.8333333,0.96202534,0.94545454,0.87323946,0.8863636,0.0,0.9859155,0.3
2200,0.3016820251941681,0.7799233794212341,0.8204678893089294,0.99887615,0.95133054,0.9480676,0.95209944,0.9484509,0.8993596,0.95748866,0.9394131,0.89800525,0.9290928,0.0,0.54545456,0.9230769,0.987013,0.9818182,0.95384616,0.8888889,0.0,0.9859155,0.5769231
2300,0.2654603123664856,0.8204678893089294,0.8424455523490906,0.9988318,0.94980395,0.95504254,0.95006746,0.9477407,0.9166278,0.95659935,0.9276214,0.9040887,0.9266529,0.0,0.7631579,0.96,0.962963,1.0,0.92537314,0.97619045,0.0,1.0,0.7160494
2400,0.23935633897781372,0.8424455523490906,0.8597415089607239,0.99883527,0.9550771,0.9568389,0.9535074,0.93915516,0.9100968,0.9482218,0.9405117,0.9180583,0.9259923,0.0,0.8695652,0.96,0.962963,1.0,0.95384616,0.9879518,0.0,1.0,0.8857143
2500,0.22888267040252686,0.8597415089607239,0.8668327331542969,0.9987436,0.94922304,0.9427208,0.9449441,0.9401998,0.91821563,0.950734,0.9388715,0.908883,0.9248024,0.0,0.92753625,1.0,0.98734176,1.0,0.96875,1.0,0.0,1.0,0.9142857
2600,0.20747686922550201,0.8668327331542969,0.8644249439239502,0.99893,0.95336664,0.94667464,0.9591455,0.9391664,0.9109275,0.95404625,0.9479879,0.9197531,0.925907,0.0,0.90140843,0.98630136,0.962963,1.0,0.96875,0.9879518,0.0,1.0,0.90140843
2700,0.20414197444915771,0.8668327331542969,0.8912253975868225,0.9987578,0.9470563,0.95800364,0.9435052,0.9492326,0.9201308,0.9487812,0.9440328,0.923676,0.93457943,0.121212125,0.95522386,1.0,0.98734176,1.0,0.984127,0.9879518,0.24242425,1.0,0.969697
2800,0.1867932826280594,0.8912253975868225,0.9034554958343506,0.9989173,0.9481695,0.94957983,0.9640621,0.9485669,0.9266917,0.94970965,0.9489958,0.9189608,0.92906886,0.1764706,0.9411765,0.98630136,1.0,1.0,0.96875,1.0,0.47368422,1.0,0.95522386
2900,0.17810438573360443,0.9034554958343506,0.9199280738830566,0.99893147,0.95564353,0.9472422,0.95623904,0.9455066,0.91566265,0.95349246,0.94368196,0.9320236,0.93158436,0.52380955,0.9846154,1.0,0.98734176,1.0,0.984127,1.0,0.3888889,1.0,0.969697
3000,0.1553887575864792,0.9199280738830566,0.9303016066551208,0.9988712,0.9502252,0.95800364,0.95167416,0.95140797,0.9224299,0.9552832,0.9357109,0.9159309,0.93277967,0.5882353,0.9846154,1.0,0.98734176,1.0,0.984127,1.0,0.55,1.0,0.969697
3100,0.1401185691356659,0.9303016066551208,0.9295387268066406,0.9986991,0.94792765,0.948503,0.946006,0.9388596,0.92214453,0.94476724,0.9355398,0.91234756,0.92617106,0.7837838,0.9846154,1.0,1.0,1.0,0.984127,1.0,0.3888889,1.0,0.969697
3200,0.12977373600006104,0.9303016066551208,0.9501219391822815,0.99897575,0.9554185,0.9609756,0.9557314,0.9508712,0.91736305,0.9597347,0.9355294,0.92570984,0.9368995,0.8450704,0.9846154,1.0,1.0,1.0,1.0,1.0,0.6818182,0.9859155,0.969697
3300,0.12140701711177826,0.9501219391822815,0.955785870552063,0.9988981,0.948839,0.9559445,0.95531446,0.94551116,0.93815416,0.9545712,0.9458472,0.93605334,0.933162,0.9230769,0.9846154,1.0,1.0,1.0,1.0,1.0,0.6818182,1.0,0.969697
