Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11,Dice Class 12,Dice Class 13,Dice Class 14,Dice Class 15,Dice Class 16,Dice Class 17,Dice Class 18,Dice Class 19,Dice Class 20
1100,0.3163221272684279,0.5816512107849121,0.57880038022995,0.99521494,0.8342764,0.56553304,0.8576734,0.77508295,0.64615893,0.84380305,0.8316488,0.7046379,0.7216438,0.28377926,0.25020102,0.40340108,0.37417218,0.40518785,0.49303064,0.48527795,0.4189304,0.5358317,0.6225976
1200,0.5253170728683472,0.5816512107849121,0.5744127035140991,0.9951918,0.8346013,0.5578959,0.8590163,0.7740654,0.640461,0.8424445,0.8291688,0.7024884,0.7238873,0.27292112,0.25883418,0.39280486,0.37569535,0.40022504,0.48942736,0.47983873,0.38736117,0.55116284,0.6069403
1300,0.31880522722547705,0.5816512107849121,0.5760010480880737,0.9952976,0.83358467,0.5731196,0.8612075,0.77632266,0.64915216,0.84610736,0.8318457,0.70113736,0.7238326,0.29160556,0.23826173,0.39056307,0.37821028,0.39108527,0.4969375,0.4869008,0.41209677,0.5284091,0.59775174
1400,0.302179061231159,0.5816512107849121,0.5745963752269745,0.9952619,0.83467877,0.5715368,0.8584405,0.7749842,0.64319664,0.8448861,0.8309394,0.70119,0.72330916,0.28072602,0.25427634,0.40183544,0.37919462,0.38372093,0.48980677,0.4869008,0.3876344,0.53292716,0.5984849
1500,0.3005676567554474,0.5816512107849121,0.5732772052288055,0.99520785,0.83267623,0.5696606,0.8592631,0.7692322,0.63944614,0.8428511,0.8326229,0.7001729,0.7259202,0.29021496,0.22658837,0.39875,0.37666667,0.36853623,0.4873371,0.48304385,0.4035375,0.5465517,0.6037353
1600,0.30488508533347736,0.5816512107849121,0.5741102695465088,0.9953556,0.8346592,0.5712731,0.8627751,0.7781182,0.64464486,0.8479353,0.8317297,0.7019203,0.7262714,0.28796995,0.24342106,0.39356005,0.38019228,0.36853623,0.4913564,0.486014,0.38736117,0.5399207,0.5895509
1700,0.3533248482715516,0.5816512107849121,0.5734332203865051,0.99530876,0.83392966,0.5704331,0.8629663,0.7775611,0.64423835,0.84543866,0.82940423,0.7007426,0.72663033,0.28333336,0.2471591,0.39033186,0.37748343,0.37141424,0.49136895,0.48304385,0.38368794,0.5399207,0.58282316
1800,0.13632486760616302,0.5816512107849121,0.5789282917976379,0.99530315,0.83414125,0.57061976,0.8626791,0.7768663,0.64237297,0.84533954,0.8312509,0.70114315,0.72656345,0.2955163,0.28125,0.38284808,0.3813158,0.39855653,0.4985119,0.51185876,0.3714597,0.55790347,0.5877148
1900,0.3564688658172434,0.5816512107849121,0.5758147835731506,0.9953374,0.8337281,0.5721239,0.8636471,0.7828691,0.6419786,0.84698844,0.82773787,0.7007758,0.72261345,0.27481806,0.2575873,0.3997938,0.37705883,0.39855653,0.48789746,0.49993268,0.3746212,0.5620879,0.5810472
2000,0.2998121402093342,0.5816512107849121,0.5742838680744171,0.99535084,0.83272517,0.57499677,0.86485404,0.784354,0.64623296,0.84571135,0.83039975,0.696266,0.72345275,0.28928572,0.24280784,0.3997938,0.377239,0.38372093,0.4873371,0.49160707,0.39194915,0.5162791,0.59501797
2100,0.15599867701530457,0.5816512107849121,0.57410928606987,0.9953729,0.8334064,0.5817451,0.8649982,0.7834208,0.64494014,0.8470207,0.83206284,0.70141613,0.7257234,0.284797,0.27506867,0.37722224,0.37569535,0.37227857,0.49314737,0.49554878,0.3878296,0.5046266,0.57708335
2200,0.30562208321961487,0.5816512107849121,0.5730783939361572,0.9954355,0.8346534,0.58173406,0.86637354,0.78814,0.6487962,0.8491753,0.82954276,0.69884455,0.7235973,0.27517676,0.24288726,0.38479382,0.377239,0.37084717,0.498071,0.49084252,0.4089946,0.51087105,0.5706018
2300,0.35448199865363894,0.5816512107849121,0.5709238648414612,0.99541736,0.83500206,0.5788083,0.8654287,0.7871675,0.64865255,0.8486,0.82908976,0.6988293,0.7241801,0.2692365,0.25106838,0.37503073,0.3780263,0.3700214,0.48325452,0.4869008,0.40057474,0.50656813,0.56696427
2400,0.38582679629325867,0.5816512107849121,0.5743126273155212,0.9954,0.8342594,0.5715877,0.8652799,0.78829527,0.6455457,0.84825015,0.83036256,0.69970286,0.72339094,0.2767104,0.27310282,0.37607783,0.37514347,0.3935197,0.48505113,0.48527795,0.39636227,0.5126337,0.5959596
2500,0.33121261271563446,0.5816512107849121,0.5710120499134064,0.9954747,0.83399427,0.5801956,0.8686191,0.79216707,0.65082014,0.8482581,0.83204967,0.6949203,0.7234552,0.29407296,0.25796747,0.3818109,0.37569535,0.38441092,0.4875454,0.486014,0.36550927,0.47398192,0.5695938
2600,0.3126081923643748,0.5816512107849121,0.5765874683856964,0.9954641,0.8340366,0.5834856,0.86699265,0.7901175,0.6480053,0.850018,0.8335908,0.6964481,0.7242372,0.29580748,0.24739346,0.391006,0.37977475,0.4103737,0.49429005,0.48213774,0.3832282,0.5159371,0.59270835
2700,0.16800564527511597,0.5816512107849121,0.5764026939868927,0.9954455,0.83364594,0.57932377,0.86642903,0.79080045,0.6479459,0.8484541,0.8350843,0.6986129,0.7243207,0.31324345,0.28566656,0.37607783,0.37417218,0.41305497,0.4917329,0.49899167,0.3620321,0.4929098,0.58909994
2800,0.29853647676381195,0.5816512107849121,0.573973536491394,0.995504,0.83243054,0.5825248,0.87014806,0.7931707,0.6522715,0.85021544,0.8325089,0.6946426,0.7246369,0.2657706,0.2481725,0.39205956,0.38495,0.37321377,0.50240386,0.48462123,0.39285713,0.5046266,0.58296514
2900,0.3301494490532648,0.5816512107849121,0.5761925876140594,0.9955385,0.8342018,0.5812255,0.87058735,0.79560363,0.6535429,0.850984,0.8325442,0.69430363,0.72489786,0.30388057,0.28705776,0.38668323,0.38075912,0.37769014,0.50399494,0.49084252,0.38018122,0.49269482,0.57225084
3000,0.2933887541294098,0.5816512107849121,0.5686269700527191,0.9954718,0.83419853,0.58261204,0.86909556,0.7914753,0.651496,0.847633,0.8316337,0.6945902,0.7268028,0.27026343,0.25992718,0.39865983,0.38435373,0.39285713,0.4986413,0.48615968,0.3489011,0.42705882,0.55875576
3100,0.2783102745359594,0.5816512107849121,0.567501962184906,0.9954762,0.83520097,0.58069307,0.8677895,0.7931865,0.65086734,0.8493614,0.8296248,0.6933124,0.72408056,0.21819316,0.2577911,0.3981324,0.3833425,0.39543888,0.49495968,0.48213774,0.33702016,0.4761905,0.56145835
