Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11,Dice Class 12,Dice Class 13,Dice Class 14,Dice Class 15,Dice Class 16,Dice Class 17,Dice Class 18,Dice Class 19,Dice Class 20
100,1.1183231635527178,0.0,0.48742176592350006,0.98834336,0.73470193,0.37128708,0.66189384,0.6634098,0.5275374,0.6936508,0.73961765,0.63708436,0.65786636,0.44064516,0.21701622,0.5314559,0.46071488,0.24900152,0.40919542,0.21028128,0.33126533,0.29867846,0.26086956
200,0.9527127544085184,0.48742176592350006,0.5152238607406616,0.98823977,0.7413979,0.3601297,0.66547906,0.65381014,0.52243066,0.68766975,0.74984175,0.6200726,0.6541879,0.44186738,0.24197091,0.5584326,0.50087094,0.3021489,0.42450356,0.3324748,0.38459033,0.37738866,0.37405974
300,0.8195064067840576,0.5152238607406616,0.5256470441818237,0.98823786,0.7485881,0.38206106,0.6654779,0.652156,0.5159886,0.68140525,0.7468251,0.60515296,0.65974724,0.43458748,0.26675627,0.54962015,0.5243095,0.34484088,0.43132335,0.3644121,0.38840002,0.39006788,0.43530148
400,0.9636784900318492,0.5256470441818237,0.5404314398765564,0.98871064,0.75656974,0.38644022,0.67215586,0.6600627,0.52318543,0.6943934,0.75289506,0.60660946,0.6765055,0.42908868,0.2721389,0.559491,0.54911375,0.36162338,0.44458473,0.4027128,0.4112128,0.4206248,0.47969878
500,0.8328721466518584,0.5404314398765564,0.551544189453125,0.9888184,0.7572943,0.3979997,0.6791924,0.66133064,0.5269875,0.69162714,0.7515926,0.6125639,0.6805562,0.42734766,0.27680722,0.5783719,0.5859437,0.36743066,0.46300223,0.43256164,0.4293016,0.43841946,0.51159596
600,0.6461613774299622,0.551544189453125,0.5538749396800995,0.98861814,0.7590152,0.38367057,0.6763431,0.6571542,0.5224949,0.6869883,0.7495197,0.5977732,0.67931557,0.42812163,0.2683741,0.5883051,0.5976933,0.37293625,0.46373498,0.45257375,0.43916014,0.45900285,0.52560115
700,0.6935552900487726,0.5538749396800995,0.5601528286933899,0.9890435,0.76404595,0.38936406,0.684621,0.65281475,0.53332186,0.6993269,0.7509409,0.60353816,0.68481183,0.41553995,0.26968485,0.5852246,0.6051923,0.37545425,0.47656137,0.45696676,0.44464147,0.47470376,0.556085
800,0.7561252117156982,0.5601528286933899,0.5635762512683868,0.9890754,0.7684876,0.39340144,0.6837886,0.65209323,0.5305568,0.6954179,0.7530867,0.6063963,0.68831486,0.43515944,0.2638206,0.5799888,0.6052185,0.37890095,0.48259747,0.47358134,0.4402839,0.4840992,0.5698023
900,0.7491780519485474,0.5635762512683868,0.5667210519313812,0.98911417,0.7727001,0.40210003,0.68186074,0.6503463,0.5347178,0.6967565,0.75163156,0.6069331,0.6902015,0.43903458,0.26409477,0.5740351,0.60003257,0.38299018,0.4934138,0.46908873,0.4443583,0.49522752,0.58569753
1000,0.5906173532659357,0.5667210519313812,0.5742871463298798,0.9893429,0.77721024,0.3990655,0.68819135,0.65624726,0.5409303,0.6972628,0.75540084,0.61091876,0.69781864,0.4581511,0.27008379,0.58546424,0.5991034,0.38903922,0.5057332,0.506,0.4390006,0.5091228,0.5976639
1100,0.7324479562895638,0.5742871463298798,0.5766668319702148,0.98949873,0.7789707,0.3999017,0.6948496,0.654807,0.54232013,0.69703144,0.75506616,0.60965055,0.6999769,0.45348075,0.26213348,0.59950656,0.6016584,0.40339306,0.5198768,0.51406896,0.4412946,0.5170585,0.5922718
1200,0.7055529356002808,0.5766668319702148,0.57778200507164,0.98916495,0.7749048,0.38753498,0.68507636,0.648242,0.5396445,0.69415224,0.75046474,0.6081004,0.69771355,0.45605308,0.26229978,0.59857833,0.6087949,0.4099763,0.5146664,0.52337927,0.4575302,0.5162384,0.61180663
1300,0.6310384273529053,0.57778200507164,0.580304354429245,0.9893841,0.77809465,0.39686602,0.6903754,0.65252686,0.5414868,0.6986116,0.74998426,0.60949826,0.7057158,0.44415295,0.260189,0.58753884,0.6036418,0.41275632,0.5341743,0.5357821,0.447187,0.5175833,0.61559284
1400,0.6830337657814934,0.580304354429245,0.5788055062294006,0.98942703,0.7823715,0.40375304,0.6962997,0.6404313,0.5371926,0.69767153,0.75224894,0.606549,0.703616,0.43155432,0.2524892,0.57556343,0.6084157,0.41129458,0.5255656,0.54448974,0.44355947,0.52501374,0.6189149
1500,0.5698597431182861,0.580304354429245,0.5856318771839142,0.98949134,0.78182936,0.41294038,0.6932874,0.6533917,0.54886425,0.6966237,0.7517836,0.6095127,0.7078068,0.4555954,0.2575591,0.6034349,0.61233014,0.41209495,0.53985184,0.5443388,0.45075965,0.52750826,0.6298399
1600,0.6069965145804666,0.5856318771839142,0.59108966588974,0.9898958,0.78767204,0.4149359,0.70145714,0.660889,0.5501208,0.70474076,0.7533457,0.60881436,0.71801287,0.45593682,0.26497024,0.60885805,0.6171335,0.41227686,0.5539249,0.5456835,0.45935747,0.53844726,0.6308842
1700,0.6533067226409912,0.59108966588974,0.5907615721225739,0.9898435,0.78832734,0.41321403,0.69801784,0.66155434,0.5490844,0.70246255,0.75614667,0.613186,0.7221109,0.4711549,0.26682723,0.59561765,0.6023309,0.41002792,0.54391575,0.5484607,0.46018282,0.53387535,0.6401671
1800,0.623984694480896,0.59108966588974,0.5896503031253815,0.9896977,0.79122955,0.42215586,0.69698715,0.64388156,0.54175,0.6998259,0.7501004,0.612666,0.7243346,0.46448493,0.25963306,0.59261715,0.6143219,0.41568375,0.55533683,0.54132676,0.4374469,0.54032815,0.64296234
