Iteration,Train Loss,Validation Mean Dice Best,Validation Mean Dice Last,Dice Class 1,Dice Class 2,Dice Class 3,Dice Class 4,Dice Class 5,Dice Class 6,Dice Class 7,Dice Class 8,Dice Class 9,Dice Class 10,Dice Class 11,Dice Class 12,Dice Class 13,Dice Class 14,Dice Class 15,Dice Class 16,Dice Class 17,Dice Class 18,Dice Class 19,Dice Class 20
2200,0.28096052139036115,0.7299336671829224,0.7273154973983764,0.99589556,0.85657424,0.58915746,0.86379206,0.83975667,0.707,0.8662632,0.85328066,0.79980487,0.7603163,0.5674804,0.55334544,0.75348294,0.7220194,0.5666573,0.6773648,0.74499404,0.52102304,0.69798714,0.78179604
2300,0.49937993713787626,0.7299336671829224,0.7260184288024902,0.9956479,0.85605603,0.57717264,0.85699433,0.836975,0.7043097,0.85179186,0.8472783,0.7992687,0.7597152,0.5649892,0.55523205,0.7688525,0.73339045,0.5703772,0.6728276,0.7345634,0.5216129,0.70175236,0.7842747
2400,0.352709037065506,0.7299336671829224,0.7260489225387573,0.99563247,0.85631293,0.572264,0.85593545,0.8370677,0.7046345,0.85341966,0.84498376,0.79545295,0.760219,0.5674264,0.5406564,0.78067833,0.7322257,0.56294143,0.6713355,0.7367083,0.5236198,0.7116138,0.780814
2500,0.32015195205098107,0.7299336671829224,0.7291565418243409,0.9958521,0.85651445,0.58118135,0.86369544,0.8359579,0.70250255,0.8650583,0.85018647,0.7972703,0.75942826,0.5725231,0.5435427,0.7878448,0.7369864,0.56670046,0.6819965,0.7451457,0.52667105,0.71571416,0.7687941
2600,0.29846692565134014,0.7299336671829224,0.7274398326873779,0.9958566,0.8571311,0.5841625,0.86555356,0.8384861,0.7004708,0.8630336,0.8506918,0.7968074,0.7608792,0.56177723,0.5443352,0.772277,0.7349736,0.56748545,0.6766938,0.7404208,0.52795094,0.70362675,0.7764443
2700,0.3291601108653205,0.7299336671829224,0.7264009594917298,0.995858,0.85736215,0.5823487,0.8664424,0.8375784,0.7003514,0.86174375,0.85095626,0.7993594,0.75855464,0.54976195,0.5285629,0.76536316,0.73367286,0.56528014,0.6754468,0.7474416,0.5258468,0.71441925,0.77437156
2800,0.26215995170853357,0.7299336671829224,0.7264435172080994,0.99589455,0.85598624,0.58557934,0.86770886,0.8383368,0.7018478,0.8657187,0.8484496,0.7970334,0.75714576,0.5528682,0.53243,0.76516277,0.73262626,0.5709995,0.689103,0.7403352,0.5324813,0.70557004,0.76937354
2900,0.28211324251427944,0.7299336671829224,0.7269448637962341,0.9958991,0.85702956,0.58786446,0.8657762,0.83836377,0.70108473,0.8666814,0.85058767,0.7979307,0.75923854,0.5540575,0.5432061,0.76651365,0.72328186,0.56817204,0.6817442,0.7460591,0.5329399,0.70512754,0.76921284
3000,0.2886607164144516,0.7299336671829224,0.7251710414886474,0.99586296,0.85649604,0.58640957,0.86418945,0.84090024,0.6998228,0.8640726,0.8510664,0.7989785,0.75824195,0.5512285,0.5326916,0.75767803,0.71130514,0.5553095,0.68417567,0.753345,0.52016103,0.7112291,0.7833365
3100,1.3601891994476318,0.7299336671829224,0.7286334753036499,0.9958626,0.8581336,0.58741695,0.86582744,0.84019995,0.7031384,0.86238706,0.85130423,0.79952085,0.7595768,0.5524891,0.5334121,0.77439046,0.72937393,0.57115877,0.6851798,0.7466222,0.52668774,0.7237298,0.7765495
3200,0.3331384975940753,0.7299336671829224,0.7250444531440735,0.995794,0.8570132,0.5841644,0.8650565,0.83530295,0.6993184,0.8577509,0.84532803,0.79987586,0.75813806,0.54303277,0.53588,0.7836792,0.7210954,0.56239426,0.6789503,0.75136423,0.5268211,0.71534044,0.75932866
3300,0.2678407847881317,0.7299336671829224,0.7297850728034974,0.995962,0.8560296,0.5916843,0.86949223,0.84535325,0.70287883,0.86717814,0.851144,0.7986709,0.7575379,0.5359482,0.54212284,0.7865343,0.72363085,0.5649121,0.6962818,0.7553483,0.53683686,0.72015786,0.7802993
3400,0.2955823020552689,0.7299336671829224,0.7266522169113159,0.9958143,0.8554064,0.5894535,0.86470443,0.83616227,0.6991417,0.86332977,0.8482584,0.79696244,0.75757897,0.5585555,0.52850455,0.7678672,0.7218162,0.5677473,0.6782672,0.7469176,0.52825755,0.7264018,0.77717173
3500,0.2722245444511545,0.7299336671829224,0.7282570958137512,0.9958291,0.8560685,0.59331465,0.86235285,0.84161663,0.70021415,0.8613806,0.8545023,0.7999033,0.7577966,0.55988127,0.544553,0.7767843,0.72880226,0.5677458,0.66984993,0.75118667,0.5308328,0.71308196,0.77578413
3600,0.3168595224618912,0.7299336671829224,0.7270450234413147,0.9959046,0.8561257,0.59145945,0.8657342,0.83974504,0.7001342,0.8685783,0.8527716,0.79973495,0.76044667,0.5591873,0.5379141,0.74658054,0.7279586,0.563266,0.67743146,0.7438803,0.52569234,0.7194101,0.78094167
3700,0.3163658245358356,0.7299336671829224,0.7269062399864197,0.9957609,0.8570873,0.5782759,0.86187285,0.83685416,0.6952674,0.85992384,0.85223734,0.796274,0.76069486,0.5621926,0.5423691,0.76449203,0.7256646,0.5670137,0.68163127,0.736361,0.52214396,0.7258727,0.78072345
3800,0.28753791749477386,0.7299336671829224,0.7300667762756348,0.9959003,0.858026,0.5921154,0.8682016,0.83974326,0.6982881,0.8631241,0.85271615,0.7982476,0.7604388,0.5584036,0.5530876,0.78108823,0.7300372,0.5620487,0.68894726,0.7533908,0.5327961,0.70786446,0.77914417
3900,0.2907177900013171,0.7300667762756348,0.7277808427810669,0.99588525,0.8587785,0.59010774,0.86533606,0.83983165,0.7007662,0.8641906,0.8528463,0.79733956,0.76203084,0.5547608,0.5421382,0.76785594,0.728439,0.56537974,0.68547904,0.7455768,0.5268521,0.70833796,0.77712727
4000,0.27881863487489295,0.7300667762756348,0.7262741446495056,0.9958388,0.8581171,0.5879559,0.8642095,0.83968604,0.6959256,0.86178553,0.85255355,0.7976701,0.7631844,0.54096305,0.5415551,0.7761716,0.72341853,0.5617383,0.68247664,0.74255735,0.5286504,0.7061597,0.7780481
4100,0.2554938925637139,0.7300667762756348,0.725156033039093,0.9958,0.8597029,0.57959735,0.86263734,0.840223,0.698768,0.8607497,0.8491995,0.7978387,0.7636731,0.5350476,0.54278976,0.7723372,0.71686137,0.563855,0.66931933,0.7449741,0.52536756,0.70220757,0.7874155
4200,0.30274847752236306,0.7300667762756348,0.7253217935562134,0.995817,0.8599957,0.5961553,0.8629033,0.83834153,0.6963266,0.8596724,0.851164,0.79660755,0.7657748,0.55448973,0.5246576,0.76589453,0.71385586,0.5602935,0.6719623,0.744121,0.5417417,0.6916143,0.779174
4300,0.26602509229079535,0.7300667762756348,0.7300273180007935,0.995897,0.85970724,0.59235525,0.8635993,0.8448718,0.7033229,0.8630416,0.8544571,0.79964817,0.7649512,0.55275536,0.55349684,0.7730975,0.72458684,0.5641792,0.68996227,0.75131404,0.54521304,0.69591635,0.7825748
4400,0.29841170496627933,0.7300667762756348,0.7281558513641357,0.9958623,0.86016023,0.5891537,0.8621418,0.83927757,0.70113856,0.8652476,0.8526865,0.8019864,0.76674765,0.54623044,0.5453407,0.76768106,0.72480273,0.5686129,0.6831039,0.7413316,0.5298279,0.71070546,0.78358793
4500,0.3195894602182749,0.7300667762756348,0.7261409282684326,0.99575776,0.85876954,0.5654516,0.86034346,0.8357498,0.70029455,0.8584267,0.85140973,0.8018119,0.7657203,0.55717385,0.5569376,0.77697027,0.7183004,0.56108654,0.6865386,0.7444107,0.51412004,0.7022581,0.7762216
4600,0.27598467010718125,0.7300667762756348,0.7293479204177856,0.99588937,0.8585664,0.5853406,0.8675721,0.840263,0.70291024,0.8627674,0.85213125,0.8020104,0.76469,0.5679667,0.5604781,0.7643478,0.71694285,0.56805384,0.68015087,0.75769126,0.5225457,0.70826674,0.7757837
4700,0.3060829925770853,0.7300667762756348,0.72811518907547,0.9958742,0.8592073,0.5857812,0.86713254,0.8399647,0.7014529,0.86046153,0.85079086,0.8009616,0.7655324,0.5515371,0.5547769,0.76432073,0.71692145,0.55906755,0.68642807,0.75577444,0.5236557,0.7164072,0.7727705
4800,0.3119298357654501,0.7300667762756348,0.7274576783180237,0.99581826,0.8605569,0.5838678,0.86555654,0.83796054,0.7019281,0.8576411,0.8505684,0.80009425,0.7665972,0.5502015,0.54488504,0.77073014,0.71830004,0.5610285,0.6816639,0.75035477,0.5243699,0.7253107,0.76748526
4900,0.36714352170626324,0.7300667762756348,0.7281126141548157,0.9959283,0.8612963,0.59272623,0.86642647,0.8392762,0.70174766,0.86437607,0.85283375,0.7991495,0.7669652,0.55121696,0.5466655,0.7550173,0.7183269,0.56489885,0.6840599,0.7550775,0.53513277,0.71304536,0.7645093
5000,0.29727133963166213,0.7300667762756348,0.7257763862609863,0.9957787,0.8613781,0.5843307,0.86103046,0.83529264,0.7016865,0.85797775,0.8512391,0.79997677,0.76940966,0.5485655,0.53002393,0.75091934,0.71594423,0.5658261,0.6779829,0.74667734,0.5327876,0.7005846,0.781798
5100,0.3348929531434003,0.7300667762756348,0.730991542339325,0.99590254,0.86159384,0.5996939,0.86542046,0.8425232,0.70612323,0.8607756,0.8532631,0.802158,0.7670582,0.562576,0.55330217,0.7663816,0.72076017,0.5626832,0.68508625,0.75289077,0.5334078,0.71386945,0.7786099
5200,0.3017876660281962,0.730991542339325,0.7259127736091614,0.99579144,0.8600486,0.5788066,0.86040133,0.8383366,0.70499367,0.857913,0.85338575,0.8008029,0.76924455,0.5564464,0.53543746,0.76037896,0.7143222,0.5586604,0.68323326,0.7531491,0.5234708,0.70197517,0.7691432
5300,0.3135621095857313,0.730991542339325,0.7278316497802735,0.995839,0.86020947,0.57952166,0.8593046,0.8426136,0.70214385,0.86211574,0.8528417,0.80213803,0.76737344,0.55919707,0.5479802,0.7737538,0.7144704,0.55785877,0.68662757,0.7591158,0.51983404,0.70094943,0.7730586
5400,0.34485048268522533,0.730991542339325,0.7282423496246337,0.9959251,0.8613111,0.5925447,0.86452293,0.843126,0.7050297,0.8619048,0.8538412,0.8043378,0.7685859,0.5596383,0.54977506,0.76520056,0.719619,0.57168233,0.67047465,0.763631,0.5181952,0.6994519,0.7582167
5500,0.3076980815993415,0.730991542339325,0.7312404632568359,0.99592906,0.86205137,0.599244,0.86531734,0.8438427,0.7065781,0.8630066,0.85425365,0.80104905,0.76979226,0.54454374,0.55365884,0.7562482,0.72217643,0.5781008,0.67677,0.7571975,0.54527336,0.71907985,0.7724953
5600,0.30775868750753854,0.7312404632568359,0.7282497406005859,0.99581784,0.86002606,0.58989495,0.8624443,0.83898133,0.70525706,0.8580402,0.8539467,0.8012595,0.76855594,0.5552097,0.53736496,0.7573296,0.7208694,0.5745946,0.67915344,0.759539,0.52161515,0.71745014,0.7734903
5700,0.2983152995170173,0.7312404632568359,0.7270286917686463,0.99584806,0.861149,0.5876549,0.8649281,0.8378023,0.70211726,0.8588644,0.85252744,0.7987987,0.7694465,0.5507739,0.5337647,0.7404762,0.71539867,0.5646255,0.6892039,0.7533509,0.52172565,0.7095507,0.7847303
5800,0.30277917640549795,0.7312404632568359,0.7267037510871888,0.99572384,0.8614607,0.58826715,0.8614435,0.83596516,0.6993453,0.8539772,0.84720737,0.7961334,0.7674719,0.5606963,0.5378891,0.75392544,0.71077174,0.5638588,0.68056774,0.754511,0.5183463,0.72317964,0.7827826
5900,0.2960391938686371,0.7312404632568359,0.7262463331222534,0.9958919,0.8603352,0.59723353,0.86693496,0.83974284,0.7036102,0.8623347,0.8524288,0.79823935,0.7678422,0.55345434,0.5350729,0.74136055,0.7159384,0.5719906,0.67588747,0.76002383,0.53490424,0.697949,0.756206
6000,0.3034250483829148,0.7312404632568359,0.7303201675415039,0.99588376,0.8614502,0.60738695,0.8678646,0.8420965,0.7022208,0.8581928,0.85224545,0.8003195,0.76846135,0.55072576,0.54465985,0.75248605,0.7188193,0.5736553,0.6798704,0.75568116,0.5396488,0.7182019,0.7732358
6100,0.29847132325172426,0.7312404632568359,0.7293144941329956,0.99581754,0.8600432,0.602866,0.8600833,0.837307,0.70002186,0.86136854,0.8512896,0.8016742,0.76902586,0.55240804,0.54960614,0.7530411,0.7135933,0.56576854,0.6802433,0.7621835,0.5401345,0.7096081,0.77278817
6200,0.3261522054672241,0.7312404632568359,0.7307904362678528,0.99591887,0.8611413,0.6042758,0.8674347,0.8423506,0.699351,0.8619916,0.85496247,0.7992301,0.767721,0.5622699,0.5654695,0.74735755,0.7160765,0.55852294,0.6871828,0.7570301,0.5297698,0.71699715,0.77416706
6300,0.29797096512256527,0.7312404632568359,0.729155695438385,0.99588424,0.86094296,0.6018511,0.86366874,0.83857137,0.7024916,0.86267394,0.8535582,0.80063164,0.76948434,0.55757207,0.55664474,0.7539019,0.72047263,0.56198794,0.685916,0.7570421,0.52960277,0.696517,0.7736367
6400,0.30652877191702527,0.7312404632568359,0.7278318166732788,0.9958507,0.8615616,0.5964314,0.86558354,0.83842534,0.7034815,0.86021787,0.85085154,0.7990395,0.7721326,0.5568535,0.5492916,0.75168693,0.7136365,0.55673873,0.67816484,0.753934,0.53138685,0.70164376,0.77574444
6500,0.290639691757706,0.7312404632568359,0.7303489923477173,0.99596226,0.86133164,0.600158,0.87089175,0.8410495,0.70377475,0.8627914,0.85380095,0.7956765,0.7709974,0.55433667,0.55441844,0.75964534,0.71963966,0.5579809,0.6787941,0.75890285,0.52438605,0.7129621,0.78195393
6600,0.26304828092969695,0.7312404632568359,0.7256972670555115,0.9958803,0.86187994,0.5938531,0.86647475,0.8391838,0.7007555,0.862191,0.853021,0.7973555,0.770703,0.5416877,0.5263482,0.74727505,0.71245325,0.56379926,0.6653944,0.7561958,0.52728623,0.7024403,0.77082556
6700,0.28458961844444275,0.7312404632568359,0.730224347114563,0.9959326,0.8609068,0.5924777,0.86824214,0.84314996,0.7049218,0.862154,0.85652095,0.79508966,0.7692606,0.56425405,0.5448084,0.7666518,0.71171105,0.56124896,0.6930629,0.7619896,0.52557003,0.704368,0.77542984
6800,0.28226739376090293,0.7312404632568359,0.7277043104171753,0.9958836,0.8612832,0.5926104,0.8648349,0.84179544,0.7011459,0.8622686,0.8549162,0.79548645,0.7685237,0.5608444,0.53468823,0.7654055,0.7155242,0.5609792,0.66939,0.7607018,0.5292629,0.7012988,0.77260923
6900,0.3198829732443157,0.7312404632568359,0.7291406631469727,0.99591696,0.8604373,0.58236754,0.8670598,0.8432106,0.70147264,0.862671,0.8561379,0.79251766,0.76822644,0.56482285,0.5464069,0.7714165,0.7182323,0.5609282,0.680817,0.7630916,0.5244769,0.7047046,0.7716449
7000,0.29599102364297497,0.7312404632568359,0.7274928092956543,0.9958803,0.8612604,0.5996435,0.86540735,0.8383112,0.703884,0.8638322,0.8530892,0.7940254,0.7690449,0.55003977,0.5277314,0.7633828,0.7103542,0.56390846,0.6681135,0.7632615,0.5282732,0.71459264,0.77446353
7100,0.2975907276074092,0.7312404632568359,0.7270304322242737,0.99577606,0.8607871,0.56603086,0.8633668,0.8369743,0.7037891,0.85851973,0.85003537,0.7951681,0.7712692,0.5555466,0.5421076,0.7662756,0.71234936,0.55803967,0.6849371,0.7517893,0.51857805,0.72379977,0.77608585
7200,0.4587426367733214,0.7312404632568359,0.7274669408798218,0.99574745,0.8618094,0.58564365,0.86016047,0.8351402,0.70317477,0.8559507,0.8505106,0.79514325,0.77031463,0.5537325,0.53839314,0.75743234,0.70489776,0.55681187,0.6912462,0.7550483,0.53309405,0.71754295,0.7791743
7300,0.2837131473612278,0.7312404632568359,0.7294727683067321,0.9959057,0.8610748,0.5846504,0.8650814,0.84326935,0.7055558,0.86189127,0.85549915,0.796365,0.76921386,0.55998385,0.5491941,0.75469816,0.7117225,0.55969906,0.6922627,0.76830924,0.53599423,0.7061357,0.7687329
7400,0.28286659458409186,0.7312404632568359,0.7288544058799744,0.99580127,0.86238307,0.58477706,0.8607181,0.8316808,0.7043018,0.8602297,0.8526472,0.79748887,0.77182287,0.54584557,0.5364546,0.7690666,0.72876084,0.5647766,0.6775863,0.75918543,0.5224845,0.71458083,0.78600967
7500,0.2914357471172927,0.7312404632568359,0.7282853960990906,0.99587107,0.8615757,0.5800215,0.8652075,0.83732015,0.7064434,0.86041754,0.8541318,0.7988025,0.7728757,0.5556011,0.5454323,0.7659047,0.7292143,0.56158155,0.6759885,0.76331544,0.50746495,0.71858627,0.7627983
7600,0.2726185003647933,0.7312404632568359,0.7288293957710266,0.99596006,0.86209965,0.59582126,0.8687774,0.8359216,0.7040915,0.8651358,0.8524412,0.8015153,0.77148825,0.54867995,0.53667295,0.77648413,0.7299258,0.5694076,0.67123044,0.76793516,0.50699896,0.7041708,0.76359606
7700,0.33520329227814305,0.7312404632568359,0.7295932173728943,0.99584734,0.8619081,0.59113234,0.8637706,0.8352658,0.70371044,0.85970974,0.8535131,0.79644024,0.770751,0.560573,0.54935396,0.77172315,0.72825146,0.56176764,0.6724733,0.7703492,0.5297576,0.7110904,0.7587737
7800,0.2869606611191058,0.7312404632568359,0.7308631658554077,0.9958724,0.86265993,0.5922557,0.86463463,0.8384329,0.70016706,0.8600958,0.852739,0.7989979,0.7699205,0.56853163,0.5683079,0.777234,0.7236549,0.56725323,0.6727272,0.7737874,0.52500355,0.70200044,0.75843436
7900,0.3016272540445681,0.7312404632568359,0.7292123198509216,0.99590045,0.8617295,0.5958297,0.8657705,0.8403425,0.70255363,0.86256903,0.8529757,0.79726124,0.77139497,0.55312705,0.5464646,0.76236516,0.7185718,0.56391865,0.67352945,0.76409733,0.52891827,0.71514004,0.76977
8000,0.6287330389022827,0.7312404632568359,0.7305402874946594,0.99590844,0.8617433,0.59624755,0.8640295,0.84183836,0.6986253,0.8617266,0.85576993,0.79817665,0.7717547,0.56280166,0.56252605,0.75837576,0.71560764,0.56083876,0.6795716,0.7703818,0.5181367,0.7194812,0.7692138
8100,0.2786673162041641,0.7312404632568359,0.7286040186882019,0.9958475,0.86198556,0.5887292,0.8625902,0.84033966,0.7010933,0.8615571,0.8527544,0.79837096,0.7703506,0.5500854,0.5448195,0.7580824,0.72403747,0.5648252,0.67805165,0.7588724,0.5189225,0.70931435,0.7803932
8200,0.31008537464282093,0.7312404632568359,0.7295038223266601,0.99590826,0.8621275,0.5940023,0.86773825,0.8411349,0.70462847,0.8612075,0.8535099,0.7957813,0.770137,0.54504645,0.53455955,0.7608492,0.7176955,0.56778884,0.6944024,0.7590138,0.5240184,0.7199089,0.77458274
8300,0.2900943872603503,0.7312404632568359,0.7271016359329223,0.9958602,0.86174804,0.5870956,0.8645736,0.83755,0.7014842,0.86065596,0.8528454,0.79451364,0.77242815,0.5486864,0.5241507,0.7655666,0.71439946,0.55947196,0.6834687,0.76028246,0.5219145,0.71493167,0.7714832
8400,0.30240326062325507,0.7312404632568359,0.725735604763031,0.9958876,0.8616775,0.5908858,0.86517125,0.84078467,0.7028602,0.8607949,0.8532627,0.7986371,0.77011657,0.5404998,0.532743,0.75097615,0.71035445,0.56526816,0.677067,0.7596849,0.52162653,0.71170795,0.76308
8500,0.3487960994243622,0.7312404632568359,0.727061653137207,0.99580514,0.8622469,0.5892111,0.8601034,0.83912164,0.70241517,0.8583597,0.85094374,0.7999216,0.771338,0.55322975,0.54759055,0.7531193,0.7093522,0.5677904,0.6754083,0.7591869,0.5226625,0.71955425,0.7533365
8600,0.2949799252880944,0.7312404632568359,0.7306203126907349,0.99583024,0.8627294,0.5900959,0.86136854,0.8375436,0.70365596,0.86053145,0.8529645,0.7993398,0.7703529,0.5573901,0.5386706,0.7593583,0.72753555,0.56300306,0.6904477,0.75314504,0.53958505,0.7210957,0.7784481
8700,0.3191381352288382,0.7312404632568359,0.7304271340370179,0.9958868,0.8632318,0.591848,0.86691886,0.8374572,0.70233965,0.8600608,0.85416716,0.7968406,0.7701645,0.55889904,0.5509736,0.76660275,0.72439367,0.5666839,0.67114705,0.76861155,0.5250899,0.7165309,0.77398187
8800,0.2969336019734205,0.7312404632568359,0.7297891736030578,0.99591124,0.86435527,0.5978005,0.8675507,0.84343797,0.7029232,0.8574892,0.8532898,0.7978234,0.76875806,0.553757,0.55974346,0.76049596,0.7169342,0.56842726,0.6794955,0.773028,0.5208596,0.7060401,0.76124
8900,0.28401049205235074,0.7312404632568359,0.7282750368118286,0.9958514,0.8634572,0.5825512,0.8633541,0.8397568,0.7006023,0.860824,0.85029685,0.79667795,0.7691043,0.5406341,0.5431153,0.77487785,0.7250879,0.5667205,0.68159086,0.7614575,0.51778215,0.7076074,0.77076876
9000,0.27553251114758576,0.7312404632568359,0.7285653233528138,0.9959399,0.8642911,0.5958942,0.8665153,0.84238946,0.7000313,0.86401546,0.8525112,0.8000008,0.7718929,0.5306379,0.5485365,0.7515266,0.7140612,0.55639607,0.6712511,0.7649991,0.5366101,0.72112226,0.77297074
9100,0.31072956718960587,0.7312404632568359,0.7306962966918945,0.9958812,0.8636038,0.59646386,0.8657236,0.83808887,0.7010271,0.8598588,0.8503291,0.7994413,0.7693086,0.542387,0.5607559,0.7765566,0.7151397,0.5527882,0.6778037,0.76664174,0.53796947,0.7270441,0.76893914
